Status,AdditionalListingInfo,MLSNumber,StreetDirPrefix,StreetDirSuffix,StreetName,StreetNumber,StreetSuffix,CurrentPrice,DOM,BathsTotal,BedsTotal,BathsFull,BathsHalf,SqFtTotal,LotSizeArea_Min,City,Age 
Sold,Not Applicable,ML81496890,,,Blossom Hill,14891,Road,1870000,14,2,3,2,0,2939,24862,Los Gatos,56
Sold,Not Applicable,ML81499328,,,Dial,5905,Way,1870000,6,3,4,3,0,1994,7938,San Jose,56
Sold,New Subdivision,ML81513006,,,Vista Point,3892,Court,1861080,50,5,4,4,1,4197,16903,San Jose,0
Sold,Not Applicable,ML81483568,,,Shiloh,4989,Place,1860000,55,5,5,4,1,4121,10042,San Jose,12
Sold,Not Applicable,ML81515688,,,Kosich,18820,Drive,1860000,7,3,4,2,1,2238,10498,Saratoga,53
Sold,Not Applicable,ML81498581,,,Harlan,1031,Drive,1850000,22,3,5,3,0,2082,6031,San Jose,48
Sold,Not Applicable,ML81512925,,,Manitoba,1675,Drive,1850000,12,2,4,2,0,1844,7834,Sunnyvale,55
Sold,Not Applicable,ML81515681,,,Bedford,1380,Avenue,1850000,43,3,4,2,1,2254,8096,Sunnyvale,40
Sold,Not Applicable,ML81517621,,,Spring Hill,1181,Way,1850000,4,3,5,3,0,2976,13243,San Jose,30
Sold,Not Applicable,ML81518138,,,Albert,100,Court,1850000,7,3,4,3,0,2361,10350,Los Gatos,49
Sold,Not Applicable,ML81485969,,,Fairmead,137,Lane,1845000,76,3,4,2,1,2032,8088,Los Gatos,52
Sold,Not Applicable,ML81512057,,,Blossom Hill,15085,Road,1840000,48,3,4,3,0,3485,15792,Los Gatos,61
Sold,Not Applicable,ML81483392,,,Bentley Ridge,2222,Drive,1835000,43,3,5,3,0,3016,29600,San Jose,19
Sold,Not Applicable,ML81486196,,,Westgate,2442,Avenue,1835000,65,3,5,3,0,3427,7671,San Jose,11
Sold,Not Applicable,ML81500638,,,Rockefeller,1089,Drive,1830000,10,3,4,2,1,1957,11357,Sunnyvale,54
Sold,Not Applicable,ML81513408,,,Adrian,132,Place,1828000,21,3,4,2,1,2300,11264,Los Gatos,52
Sold,Not Applicable,ML81457525,,,Smith Creek,115,Drive,1825000,147,3,4,3,0,2752,20925,Los Gatos,43
Sold,Court Confirmation May Be Req'd,ML81497063,,,Pennsylvania,327,Avenue,1825000,14,4,4,3,1,3100,9054,Los Gatos,100
Sold,Not Applicable,ML81515921,,,Foxborough,402,Drive,1825000,26,2,3,2,0,1970,10472,Mountain View,39
Sold,Not Applicable,ML81516844,,,Oakdell Place,21969,,1825000,15,3,3,2,1,1918,6400,Cupertino,51
Sold,Not Applicable,ML81499538,,,Harrison,1508,Court,1820000,9,2,3,2,0,1250,8948,Sunnyvale,56
Sold,Not Applicable,ML81514500,,,Cherrystone,973,Drive,1820000,42,3,4,2,1,2180,7841,Los Gatos,44
Sold,Not Applicable,ML81514910,,,Maddux,1044,Drive,1815000,7,1,3,1,0,1004,6003,Palo Alto,63
Sold,Not Applicable,ML81516033,,,Lora,14238,Drive,1805000,14,3,4,3,0,3374,22564,Los Gatos,11
Sold,Not Applicable,ML81518521,,,Seagull,19763,Court,1805000,10,3,4,2,1,2539,15682,Saratoga,46
Sold,Not Applicable,ML81518699,,,Kelsey,1141,Drive,1803000,10,2,4,2,0,2077,7426,Sunnyvale,58
Sold,Not Applicable,ML81514182,,,Berry,14769,Way,1802500,8,4,4,4,0,3048,12528,San Jose,65
Sold,Not Applicable,ML81484940,,,Grosvenor,17345,Court,1800000,59,3,5,3,0,2692,14646,Monte Sereno,40
Sold,Not Applicable,ML81485187,,,Calvert,10180,Drive,1800000,69,3,5,3,0,3119,5227,Cupertino,18
Sold,Not Applicable,ML81499331,,,Bohlman,15270,Road,1800000,52,2,2,2,0,1521,64468,Saratoga,53
Sold,Not Applicable,ML81499528,,,Huntingdon,1174,Drive,1800000,6,3,4,3,0,1825,7479,San Jose,56
Sold,Not Applicable,ML81512016,,,Villa Nueva,2426,Way,1800000,25,2,3,2,0,1661,7377,Mountain View,58
Sold,Not Applicable,ML81512756,,,Nilda,1456,Avenue,1800000,7,2,3,2,0,1248,6323,Mountain View,60
Sold,Not Applicable,ML81513674,,,Robin,1112,Court,1800000,7,2,4,2,0,2272,11110,Sunnyvale,52
Sold,Not Applicable,ML81517643,,,Herriman,20025,Avenue,1800000,11,2,3,2,0,1788,10117,Saratoga,56
Sold,Not Applicable,ML81518762,,,Sherwood,1151,Court,1800000,7,2,4,2,0,1999,12613,Sunnyvale,53
