Active,Not Applicable,ML81564044,1828 Market Street,899000,1,3,3,2,1,1366,3171.17,Santa Clara,9
Active,Not Applicable,ML81564126,20500 Town Center Lane,899000,0,2,2,2,0,1125,435.6,Cupertino,10
Active,Not Applicable,ML81563881,345 Boyd Street,898800,2,2,3,1,1,1349,5780.41,Milpitas,62
Pending,Not Applicable,ML81548106,6536 Purple Cliff Court,898000,6,3,5,3,0,2563,6000,San Jose,44
Pending,Not Applicable,ML81548515,396 Los Pinos Way,898000,7,3,4,2,1,2186,5993.86,San Jose,48
Active,Not Applicable,ML81549239,155 Kiely Boulevard,898000,34,3,2,2,1,1300,1560,Santa Clara,40
Active,Potential Short Sale / Lender Appr Required,ML81550091,3806 Evangelho Circle,898000,105,3,4,2,1,2093,2404.51,San Jose,13
Pending,Not Applicable,ML81550317,3399 Cheshire Drive,898000,8,3,3,2,1,1555,6385.9,San Jose,57
Pending,Not Applicable,ML81550470,4535 Lick Mill Boulevard,898000,20,3,2,2,1,1437,2180,Santa Clara,11
Active,Not Applicable,ML81551010,749 Santa Paula ,898000,18,2,3,2,0,1442,5252,Sunnyvale,61
Active,Not Applicable,ML81561595,6568 Radko Drive,898000,17,3,4,2,1,2256,6000,San Jose,42
Pending,Not Applicable,ML81561840,1957 Limewood Drive,898000,9,2,4,2,0,1689,6099,San Jose,52
Pending,Not Applicable,ML81562169,1199 Prescott Avenue,898000,7,2,3,2,0,1108,5431.93,Sunnyvale,58
Active,Not Applicable,ML81563158,399 N Murphy Avenue,898000,6,1,3,1,0,1010,8000,Sunnyvale,74
Active,Not Applicable,ML81563418,1983 San Luis Avenue,898000,5,3,2,2,1,1171,730,Mountain View,32
Active,Not Applicable,ML81563675,20 E 5th Street,898000,4,2,5,2,0,1800,4800,Morgan Hill,113
Active,,ML81563785,5107 Sussex Park Court,895988,4,3,4,2,1,2124,6198.59,San Jose,43
Pending,Not Applicable,ML81562306,685 Salt Lake Drive,895888,7,3,3,2,1,1903,5998.21,San Jose,45
Pending,Not Applicable,ML81522188,742 Georgia Avenue,895000,13,1,3,1,0,996,6118,Sunnyvale,62
Active,Not Applicable,ML81548984,8326 Pinotage Court,895000,32,2,2,2,0,1545,7230,San Jose,37
Active,Not Applicable,ML81550502,354 Cypress Avenue,895000,25,3,4,2,1,1673,1054.15,San Jose,13
Pending,Not Applicable,ML81561855,717 Coakley Drive,895000,8,2,3,2,0,1519,7440.05,San Jose,61
Pending,Not Applicable,ML81562041,551 Maple Avenue,895000,9,1,3,1,0,1044,6046.13,Sunnyvale,66
Active,Not Applicable,ML81562759,3519 Calvelli Court,895000,8,3,3,2,1,1485,3238,San Jose,36
Active,Not Applicable,ML81545694,810 Seabury Drive,890000,15,3,5,2,1,2195,6000,San Jose,45
Pending,Not Applicable,ML81549749,8763 Mccarty Ranch Drive,889900,3,3,2,2,1,2043,2299.97,San Jose,21
Pending,Not Applicable,ML81550774,2913 LITTLE ROCK Court,889888,12,2,3,2,0,1446,11025,San Jose,47
Pending,Not Applicable,ML81561510,1876 Anne Marie Court,889168,13,2,4,2,0,1457,6000,San Jose,43
Active,Not Applicable,ML81547507,5088 Alum Rock Avenue,889000,239,3,4,3,0,2208,5401.44,San Jose,10
Pending,Not Applicable,ML81549907,1993 Curtner Avenue,889000,11,3,4,2,1,1686,7100,San Jose,64
Active,Not Applicable,ML81563509,1143 Kimberly Drive,889000,5,2,3,2,0,1968,7919.21,San Jose,58
Contingent,Not Applicable,ML81545331,2640 Glen Cotswold Court,888950,38,3,5,3,0,2533,7405.2,San Jose,29
Pending,Not Applicable,ML81564045,3217 Mattos Avenue,888950,45,2,4,2,0,1605,5998.21,San Jose,53
Contingent,Not Applicable,ML81534924,3660 Jackson Oaks Court,888000,35,3,4,2,1,2538,20966,Morgan Hill,41
Pending,Not Applicable,ML81546089,1393 Cabrillo Avenue,888000,26,3,4,2,1,2079,5998.21,San Jose,43
Pending,Not Applicable,ML81548437,2252 Nobili Avenue,888000,10,3,3,3,0,1743,8710,Santa Clara,59
Pending,Not Applicable,ML81548782,832 San Rafael Street,888000,11,2,3,2,0,1326,5500,Sunnyvale,61
Contingent,Not Applicable,ML81548890,3487 GOLDEN STATE Drive,888000,5,2,3,2,0,1400,5000.69,Santa Clara,62
Pending,Not Applicable,ML81549843,4468 Headen Way,888000,9,3,2,2,1,1464,1307,Santa Clara,13
Pending,Not Applicable,ML81551003,5191 Camden Avenue,888000,7,2,4,2,0,1508,8159,San Jose,59
Contingent,Not Applicable,ML81561544,10359 Mary Avenue,888000,11,2,2,1,1,1216,1598.65,Cupertino,45
Active,Not Applicable,ML81561766,208 Herlong Avenue,888000,15,3,4,2,1,2186,5501.63,San Jose,50
Active,Not Applicable,ML81562423,2113 San Antonio Pl Place,888000,12,2,3,2,0,1261,4950,Santa Clara,61
Active,Not Applicable,ML81563609,2761 Westberry Drive,888000,4,3,4,2,1,1857,5998.21,San Jose,46
Pending,Not Applicable,ML81549316,3035 Canoas Villa Court,885950,16,3,4,3,0,1792,5323.03,San Jose,15
Pending,Potential Short Sale / Lender Appr Required,ML81521316,4101 Loganberry Drive,885000,178,4,5,3,1,2886,8679,San Jose,41
Pending,Not Applicable,ML81548518,4832 Vesca Way,885000,20,2,3,1,1,1230,1302.44,San Jose,41
Active,Not Applicable,ML81497012,3487 Woodyend Court,884950,92,3,4,3,0,2524,13549,San Jose,38
Active,Not Applicable,ML81563874,1172 Rodney Drive,884000,1,2,3,2,0,1874,9100,San Jose,59
Active,Not Applicable,ML81548427,5440 Pacheco Pass Highway ,880000,42,2,3,1,1,1968,1742400,Gilroy,56
Pending,Not Applicable,ML81561191,3017 Ridgegate Drive,880000,7,3,4,3,0,2287,6000,San Jose,32
Pending,Not Applicable,ML81561685,940 Smith Avenue,880000,4,2,3,2,0,1008,6599.34,Campbell,55
Active,Not Applicable,ML81562495,16261 San Ramon Drive,879980,11,3,5,3,0,2814,5662.8,Morgan Hill,9
Pending,Potential Short Sale / Lender Appr Required,ML81449818,3661 Deedham Drive,879950,227,3,4,2,1,1968,7992,San Jose,34
Contingent,Not Applicable,ML81549825,1091 Almaden Village Lane,879950,15,3,3,2,1,1673,2178,San Jose,27
Active,Not Applicable,ML81550146,319 Surber Drive,879000,27,2,3,2,0,2079,6298.78,San Jose,45
Pending,Not Applicable,ML81550463,2327 Sunny Vista Drive,879000,12,2,4,2,0,1664,5388.37,San Jose,66
Pending,Not Applicable,ML81561829,3210 Machado Avenue,879000,9,2,3,2,0,1078,5000.69,Santa Clara,61
Active,Not Applicable,ML81563832,1411 Yellowstone Avenue,878888,3,3,5,2,1,1769,5702,Milpitas,52
Pending,Not Applicable,ML81547939,984 Nantucket Court,875950,35,3,3,2,1,1786,5749.92,San Jose,35
Contingent,Not Applicable,ML81548542,1763 Curtner Avenue,875000,21,2,3,2,0,1803,6364.12,San Jose,52
Pending,Not Applicable,ML81549034,1319 Los Palos Way,875000,10,2,3,2,0,1596,6076.62,San Jose,50
Contingent,Not Applicable,ML81550468,149 Kiely Boulevard,875000,12,3,2,2,1,1300,,Santa Clara,40
Pending,Not Applicable,ML81562467,618 N 9th Street,875000,7,3,4,2,1,1961,2025.54,San Jose,6
Active,Not Applicable,ML81562563,5840 Lalor Drive,875000,11,2,3,2,0,1662,5974,San Jose,44
Active,Not Applicable,ML81563264,761 Terrazzo Drive,875000,6,2,3,2,0,2345,6089.69,San Jose,44
Contingent,Not Applicable,ML81548367,6258 Snell Avenue,874000,37,4,5,4,0,2509,6599.34,San Jose,49
Pending,Not Applicable,ML81562348,2385 Boxwood Drive,874000,5,2,3,2,0,1242,6405,San Jose,67
Contingent,Not Applicable,ML81561215,273 Maria Street,870000,7,1,3,1,0,1075,5702,Santa Clara,64
Contingent,Court Confirmation May Be Req'd,ML81550651,1313 Coyote Creek Way,869950,6,4,3,3,1,1788,,Milpitas,2
Active,New Subdivision,ML81534912,6329 Zinfandel Drive,869900,88,5,5,4,1,3639,7302,Gilroy,0
Pending,Not Applicable,ML81548850,1374 Nestwood Way ,869000,10,4,3,3,1,1788,,Milpitas,3
Contingent,Not Applicable,ML81550239,1471 Blackstone Avenue,869000,13,2,4,2,0,1603,5248.98,San Jose,60
Pending,Not Applicable,ML81550411,1764 Cheney Drive,869000,16,2,4,2,0,1840,6181.16,San Jose,38
Contingent,Not Applicable,ML81561382,2873 Rubino Circle,869000,7,3,4,2,1,1889,2696.36,San Jose,17
Contingent,Not Applicable,ML81561498,6127 Heathercreek Way,869000,7,3,4,2,1,1937,6060,San Jose,40
Pending,Not Applicable,ML81549464,5180 Harvest Estate,868000,14,2,3,2,0,1622,6721.31,San Jose,40
Contingent,Not Applicable,ML81547884,1084 S Daniel Way,865000,33,3,3,2,1,1950,6599.34,San Jose,56
Pending,Not Applicable,ML81549108,3331 New Jersey Avenue,865000,9,2,3,2,0,1206,5856,San Jose,61
Pending,Not Applicable,ML81561978,376 Casselino Drive,865000,5,3,3,2,1,2522,2800.91,San Jose,11
Pending,Not Applicable,ML81562140,1719 Hogar Drive,860000,7,3,3,2,1,1559,4939,San Jose,62
Active,Not Applicable,ML81563345,596 San Posadas Terrace,860000,6,3,2,2,1,1239,1080.29,Sunnyvale,5
Pending,Court Confirmation May Be Req'd,ML81550664,1317 Coyote Creek Way,859950,18,4,3,3,1,1668,,Milpitas,2
Pending,Not Applicable,ML81549486,775 Sunset Glen Drive,859900,30,2,4,2,0,2010,6098,San Jose,45
Contingent,Not Applicable,ML81550404,868 S Daniel Way,859000,21,2,3,1,1,1174,9800,San Jose,61
Pending,Not Applicable,ML81562101,910 Poplar Street,859000,7,1,3,1,0,1349,6601,Santa Clara,68
Active,Not Applicable,ML81563924,2152 Forbes Avenue,859000,1,2,3,1,1,1244,8040,Santa Clara,65
Active,Not Applicable,ML81486203,345 Spring Avenue,850000,231,4,4,3,1,3092,9901,Morgan Hill,55
Active,Not Applicable,ML81498102,12605 Harding Avenue,850000,218,1,2,1,0,746,435600,San Martin,80
Active,Potential Short Sale / Lender Appr Required,ML81515852,6150 SW Heathercreek Way,850000,167,3,5,2,1,2376,5964,San Jose,39
Pending,Not Applicable,ML81547527,1273 Torrance Avenue,850000,14,2,3,2,0,1451,5453.71,Sunnyvale,61
Pending,Not Applicable,ML81549576,566 Manzano Street,850000,13,2,4,2,0,1234,7600,Milpitas,39
Pending,Not Applicable,ML81550447,1279 Los Padres Boulevard,850000,13,1,3,1,0,1238,6600,Santa Clara,61
Active,Not Applicable,ML81549853,95 Church Street,850000,25,1,1,1,0,1059,2099.59,Los Gatos,35
Active,Not Applicable,ML81562337,1031 Lincoln Village Drive,850000,12,2,3,2,0,1319,3057.91,San Jose,42
Active,Not Applicable,ML81563219,2122 Redbush Terrace,850000,6,1,2,1,0,1084,7840.8,San Jose,68
Pending,Not Applicable,ML81549339,3243 Tulipwood Lane,849999,5,3,5,2,1,1772,6098.4,San Jose,52
Pending,Not Applicable,ML81547227,906 Curtner Avenue,849995,11,2,3,2,0,1737,8635,San Jose,66
Pending,Not Applicable,ML81547508,1985 Schrader Drive,849950,10,2,3,1,1,1396,5998.21,San Jose,59
Pending,Not Applicable,ML81550030,1194 Sprig Way,849950,6,3,5,3,0,3133,6372.83,Gilroy,10
Active,Not Applicable,ML81563463,134 Carroll Street,849950,5,2,2,2,0,1175,1202.26,Sunnyvale,19
Active,Not Applicable,ML81563667,1429 Koch Lane,849950,4,1,2,1,0,1092,5334,San Jose,92
Pending,Not Applicable,ML81521526,1224 Hawkhurst Place,849900,34,3,3,2,1,2022,3724,San Jose,35
Pending,Not Applicable,ML81550523,1289 Weathersfield Way,849900,8,2,3,2,0,1286,5998.21,San Jose,51
Active,Not Applicable,ML81518225,5852 Paddon Circle,849888,151,3,5,3,0,2198,9106,San Jose,46
Contingent,Not Applicable,ML81514329,235 Miramonte Ave ,849500,126,2,2,2,0,1300,435600,Morgan Hill,42
Contingent,Not Applicable,ML81458488,11520 Murphy Avenue,849000,246,3,3,2,1,1300,697000,Gilroy,115
Pending,Not Applicable,ML81546156,3209 Knights Bridge Road,849000,32,2,3,2,0,1372,6420,San Jose,46
Pending,Not Applicable,ML81546436,239 Twinlake Drive,849000,17,2,3,2,0,1108,5672,Sunnyvale,59
Pending,Not Applicable,ML81547070,4024 Paladin Drive,849000,25,2,3,2,0,1210,7801.6,San Jose,57
Active,Not Applicable,ML81549280,604 W Sunnyoaks Avenue,849000,34,3,3,2,1,1738,1668.35,Campbell,27
Pending,Not Applicable,ML81549289,1630 Tahoe Drive,849000,8,2,3,2,0,1540,5663,Milpitas,48
Contingent,Not Applicable,ML81549695,65 Clayton Avenue,849000,21,2,2,2,0,1659,4791,San Jose,93
Pending,Not Applicable,ML81550062,4786 Portola Redwood Lane,849000,7,3,2,2,1,1464,1711.91,San Jose,9
Pending,Not Applicable,ML81549761,4466 Lakeshore Drive,849000,14,2,3,2,0,1341,6459.95,Santa Clara,39
Pending,Not Applicable,ML81561596,837 Prevost Street,849000,30,2,4,2,0,1400,5797.84,San Jose,116
Pending,Not Applicable,ML81561641,3295 Parkhaven Drive,849000,10,2,4,2,0,1480,6090,San Jose,41
Active,Not Applicable,ML81562766,2234 Mendocino Lane,849000,8,3,2,2,1,1464,1563.8,San Jose,9
Active,Not Applicable,ML81562666,3457 Ramstad Drive,849000,7,3,4,2,1,1965,9928,San Jose,49
Active,Not Applicable,ML81563230,994 Alpine Terrace,849000,6,3,3,2,1,1584,435.6,Sunnyvale,25
Active,Not Applicable,ML81563976,18505 Murphy Court,849000,1,3,4,3,0,2517,8010.68,Morgan Hill,25
Pending,Not Applicable,ML81550907,1341 Dentwood Drive,848888,14,2,3,2,0,1375,6298.78,San Jose,49
Active,Not Applicable,ML81562564,3153 Chillum Court,848888,11,3,4,3,0,2088,4499.75,San Jose,33
Active,Not Applicable,ML81563868,1933 Morrill Avenue,848888,2,2,4,2,0,1480,5797.84,San Jose,46
Pending,Not Applicable,ML81551022,2881 Meridian Avenue,848000,15,3,3,3,0,1790,435.6,San Jose,9
Contingent,Not Applicable,ML81561355,849 Seabury Drive,848000,11,3,3,2,1,2039,5998.21,San Jose,48
Active,Not Applicable,ML81563242,2000 Rock Street,848000,6,2,2,2,0,1449,1225,Mountain View,43
Active,New Subdivision,ML81563746,1361 Merry Loop ,846850,4,3,3,3,0,1634,,Milpitas,1
Contingent,Not Applicable,ML81520432,25 S 3rd Street,845000,78,3,3,3,0,2078,527,San Jose,8
Pending,Court Confirmation May Be Req'd,ML81547891,1263 Dorchester Lane,845000,30,2,3,2,0,1420,7348.57,San Jose,54
Pending,Not Applicable,ML81548397,3422 Mira Vista Circle,845000,16,2,4,2,0,1645,6499.15,San Jose,50
Active,Not Applicable,ML81564070,6697 Cielito Way,845000,1,2,4,2,0,1843,5998.21,San Jose,44
Active,Not Applicable,ML81545297,10295 Dougherty Avenue,839950,81,2,3,2,0,1548,43563,Morgan Hill,54
Pending,Not Applicable,ML81547466,1453 Willowmont Avenue,839888,14,2,3,2,0,1202,6298.78,San Jose,57
Pending,Not Applicable,ML81550374,455 River Rock Court,839500,9,3,4,3,0,2125,4297,San Jose,21
Pending,Not Applicable,ML81548929,1191 Tucson Avenue,839000,12,4,5,3,1,2104,5952,Sunnyvale,61
Pending,Not Applicable,ML81549913,219 Elm Wood Court,839000,9,3,3,2,1,1520,2178,Los Gatos,45
Active,Not Applicable,ML81562365,7368 Via Montecitos ,839000,12,2,3,2,0,1837,2651,San Jose,33
Contingent,Not Applicable,ML81562537,6289 Valroy Drive,839000,7,2,4,2,0,1475,5775,San Jose,47
Active,Not Applicable,ML81562974,14842 BERRY Way,839000,7,1,2,1,0,884,9375,San Jose,66
Pending,Not Applicable,ML81548739,1081 White Peach Way,838000,8,4,4,3,1,2006,435,San Jose,3
Active,Not Applicable,ML81563644,1685 Lederer Circle,838000,4,3,3,2,1,1662,3500,San Jose,30
Active,Not Applicable,ML81563546,2850 Hostetter Road,835000,5,2,3,2,0,1497,6599.34,San Jose,44
Active,New Subdivision,ML81549552,1175 Oak Brook Way,831550,32,4,4,4,0,3496,5500,Gilroy,0
Pending,Not Applicable,ML81546984,19171 Saffron Drive,830000,39,3,3,2,1,2542,7899,Morgan Hill,13
Active,Not Applicable,ML81562638,1405 Dovetail Way,829950,10,3,5,3,0,3012,6655.97,Gilroy,17
Active,Not Applicable,ML81562618,17020 Mimosa Drive,829888,11,3,4,3,0,2255,5497.27,Morgan Hill,3
Active,Not Applicable,ML81549824,1083 Big Sur Drive,829000,28,2,3,2,0,1088,3323.63,San Jose,31
Active,Not Applicable,ML81563837,1342 Acadia Avenue,828888,3,2,4,2,0,1727,5702,Milpitas,51
Active,Not Applicable,ML81564056,238 S Park Victoria Drive,828888,1,2,3,2,0,1517,6000,Milpitas,50
Active,Not Applicable,ML81564103,5262 War Wagon Drive,828888,1,2,4,2,0,1632,6137.6,San Jose,34
Contingent,Not Applicable,ML81549826,380 Spring Hill Drive,828000,14,3,5,2,1,2576,8085,Morgan Hill,38
Active,Not Applicable,ML81563314,1141 Morse Street,828000,6,1,2,1,0,704,5100.88,San Jose,66
Pending,New Subdivision,ML81534785,6309 Zinfandel ,826250,88,4,4,3,1,3279,7752,Gilroy,0
Contingent,Not Applicable,ML81547676,14333 Saratoga Avenue,825000,29,2,2,2,0,1218,1306.8,Saratoga,47
Pending,Not Applicable,ML81547836,79 Shellbark Drive,825000,8,3,4,2,1,2352,6359.76,San Jose,37
Pending,Not Applicable,ML81548407,3740 Cherry Avenue,825000,17,2,3,2,0,1634,6490,San Jose,56
Contingent,Not Applicable,ML81550798,819 Minnesota Avenue,825000,10,2,3,2,0,1320,7100.28,San Jose,88
Active,Not Applicable,ML81561584,1150 Karby Terrace,825000,17,2,2,2,0,979,,Sunnyvale,1
Active,Not Applicable,ML81563854,553 Edelweiss Drive,824999,3,3,2,3,0,2464,8052,San Jose,47
Contingent,Not Applicable,ML81547166,139 Griglio Drive,824998,32,3,4,2,1,1477,1306.8,San Jose,23
Active,Not Applicable,ML81549648,722 Choctaw Drive,824888,7,3,5,3,0,1800,6059.2,San Jose,43
Pending,Not Applicable,ML81561950,3200 Machado Avenue,823950,9,1,3,1,0,994,5000,Santa Clara,61
Pending,New Subdivision,ML81533066,6461 Greenfield Drive,819900,68,3,4,3,0,3101,5568,Gilroy,0
Pending,Not Applicable,ML81548914,11910 New Avenue,819900,3,2,3,2,0,1591,44901.65,Gilroy,44
Pending,Not Applicable,ML81549858,4219 Mountcastle Way,819000,7,2,4,2,0,1483,6077,San Jose,42
Active,Not Applicable,ML81562903,92 Park Oxford Place,819000,99,2,4,2,0,1843,6242.15,San Jose,38
Contingent,Not Applicable,ML81549401,1498 Bryan Avenue,818500,11,2,3,2,0,1346,6699.53,San Jose,52
Active,Not Applicable,ML81550578,565 S 22nd Street,818000,25,3,3,3,0,2041,2905.45,San Jose,10
Pending,Not Applicable,ML81550718,1383 Olympic Drive,818000,10,2,3,2,0,1484,5702,Milpitas,53
Pending,Not Applicable,ML81547401,5813 Cajon Way,815000,25,4,4,3,1,3334,6324.91,Gilroy,5
Active,Not Applicable,ML81521730,1355 Bird Avenue,810000,123,2,2,2,0,1528,6390,San Jose,87
Contingent,Not Applicable,ML81533952,1045 Keeble Court,810000,87,3,3,3,0,1678,860,San Jose,13
Contingent,Not Applicable,ML81549605,6927 Rockton Avenue,809999,20,3,5,3,0,2347,5998.21,San Jose,36
Active,Not Applicable,ML81564024,1417 Willowtree Court,809000,1,2,3,2,0,1285,7532,San Jose,45
Pending,Not Applicable,ML81563325,562 Cypress Avenue,804500,5,1,2,1,0,1009,5048.6,Sunnyvale,64
Contingent,Not Applicable,ML81547085,1655 Walters Avenue,800000,17,1,2,1,0,528,5404,Campbell,81
Contingent,Not Applicable,ML81549778,472 N Winchester Boulevard,800000,11,3,3,2,1,1577,1350,Santa Clara,36
Pending,Not Applicable,ML81549904,157 N Central Avenue,800000,9,3,3,2,1,1565,779.72,Campbell,35
Active,Not Applicable,ML81562147,1168 Piedmont Road,800000,9,2,3,2,0,1402,7819.02,San Jose,57
Active,Not Applicable,ML81564064,2914 Creek Point Drive,800000,1,3,3,2,1,1728,3358.48,San Jose,31
Contingent,Potential Short Sale / Lender Appr Required,ML81461771,12880 Clayton Road,799999,299,4,3,3,1,2616,124304,San Jose,115
Pending,Not Applicable,ML81546517,7038 Via Pradera ,799999,11,3,4,3,0,2090,6098,San Jose,48
Contingent,Not Applicable,ML81548041,698 Los Huecos Drive,799999,40,2,3,2,0,1409,6721.31,San Jose,48
Pending,Not Applicable,ML81562691,5826 Zileman Court,799999,5,2,4,2,0,1846,7875,San Jose,48
Active,New Subdivision,ML81533060,6381 Greenfield Drive,799990,110,3,4,3,0,2918,4545,Gilroy,0
Active,Not Applicable,ML81563545,16750 Cerro Vista Drive,799987,5,2,3,2,0,2025,7000.09,Morgan Hill,36
Active,Not Applicable,ML81563119,1134 Delno Avenue,799950,7,1,2,1,0,1255,3358.48,San Jose,92
Pending,Not Applicable,ML81562089,15085 Bellini Way,799950,3,3,3,2,1,2030,6731,Morgan Hill,13
Active,Not Applicable,ML81563388,1710 Valley Oaks Drive,799950,5,3,5,3,0,2516,7830,Gilroy,19
Pending,Not Applicable,ML81547546,2115 Dunlap Avenue,799900,338,1,2,1,0,998,607663,Gilroy,53
Contingent,Not Applicable,ML81550464,144 Avenida Espana ,799900,9,2,4,2,0,1743,6050.48,San Jose,44
Active,Not Applicable,ML81563285,2242 Royaltree Circle,799900,5,2,3,2,0,1041,6000,San Jose,43
Active,Not Applicable,ML81501734,3261 Cropley Avenue,799888,196,3,3,2,1,1569,6003,San Jose,46
Pending,Not Applicable,ML81548182,2138 Ashwood Lane,799888,14,2,4,2,0,1517,6098.4,San Jose,52
Pending,Not Applicable,ML81548959,140 Butler Street,799888,17,2,3,2,0,1401,6499.15,Milpitas,60
Active,Not Applicable,ML81549470,3108 White Riesling Place,799888,32,3,3,2,1,1398,1001.88,San Jose,15
Pending,Not Applicable,ML81549604,934 Chynoweth Avenue,799888,11,2,4,2,0,1572,6600,San Jose,46
Pending,Not Applicable,ML81561639,1264 Riesling Terrace,799888,9,2,2,1,1,1160,1359.07,Sunnyvale,44
Pending,Not Applicable,ML81561929,3508 Mount Davidson Court,799888,9,3,3,2,1,1750,3150,San Jose,32
Active,Not Applicable,ML81549480,1431 Pomona Avenue,799500,20,3,6,3,0,2104,7720,San Jose,11
Pending,Not Applicable,ML81561271,1505 Ramita Court,799500,7,2,3,2,0,1497,5998.21,San Jose,39
Pending,Potential Short Sale / Lender Appr Required,ML81483404,260 Berkshire Drive,799000,57,3,4,3,0,2418,6970,Morgan Hill,22
Pending,Not Applicable,ML81546875,1704 Starlite Drive,799000,26,3,4,2,1,1692,5000,Milpitas,51
Pending,Not Applicable,ML81548905,2813 Flint Avenue,799000,9,3,4,2,1,2013,5998.21,San Jose,43
Pending,Not Applicable,ML81549227,134 S Sunset Avenue,799000,15,4,4,3,1,3428,5998.21,San Jose,76
Pending,Not Applicable,ML81549341,2847 La Jolla Avenue,799000,8,2,3,2,0,1248,6089.69,San Jose,60
Pending,Not Applicable,ML81549427,116 Granada Drive,799000,13,3,3,2,1,1422,,Mountain View,38
Contingent,Not Applicable,ML81549482,19501 Manzanita Drive,799000,19,2,2,2,0,1260,6268.28,Los Gatos,86
Active,Not Applicable,ML81549731,10740 6th Street,799000,29,2,3,2,0,1572,40100,Gilroy,66
Pending,Not Applicable,ML81549954,325 N Murphy Avenue,799000,13,1,2,1,0,790,5200,Sunnyvale,74
Pending,Not Applicable,ML81550015,125 Connemara Way,799000,9,3,2,2,1,1209,2339.17,Sunnyvale,45
Pending,Not Applicable,ML81550416,1187 Park Willow Court,799000,14,2,3,2,0,1899,5998.21,Milpitas,54
Pending,Not Applicable,ML81550863,426 Camille Circle,799000,10,3,2,2,1,1561,1260,San Jose,25
Active,Not Applicable,ML81550922,3462 Union Avenue,799000,21,3,3,2,1,1730,6120,San Jose,61
Contingent,Not Applicable,ML81550943,561 Brooks Avenue,799000,6,2,2,2,0,1005,5127.01,San Jose,115
Pending,Not Applicable,ML81551056,1218 Manzano Way,799000,6,2,3,2,0,1000,5238,Sunnyvale,58
Contingent,Not Applicable,ML81551171,6002 Chesbro Avenue,799000,11,3,4,3,0,1848,6098,San Jose,50
Pending,Not Applicable,ML81561667,612 S Fair Oaks Avenue,799000,7,3,3,2,1,1368,718.74,Sunnyvale,42
Contingent,Not Applicable,ML81549988,15640 La Sierra Court,799000,9,3,5,3,0,2670,7035,Morgan Hill,38
Pending,Not Applicable,ML81562236,275 Meadowhaven Way ,799000,8,3,4,3,0,1653,2270,Milpitas,22
Pending,Not Applicable,ML81562484,1377 Mariposa Avenue,799000,5,1,2,1,0,1140,6580,San Jose,101
Pending,Not Applicable,ML81562497,6303 Nepo Drive,799000,7,2,4,2,0,1657,6500,San Jose,46
Active,Not Applicable,ML81562744,1528 Mckinley Avenue,799000,8,2,3,2,0,1518,3280.07,San Jose,38
Active,Not Applicable,ML81562765,5873 Indian Avenue,799000,8,3,4,2,1,1893,5998.21,San Jose,52
Pending,Not Applicable,ML81563121,1219 Gehrig Avenue,799000,2,2,3,2,0,1460,5950.3,San Jose,54
Active,Not Applicable,ML81562695,3167 Whiteleaf Court,799000,6,3,3,3,0,1322,6521,San Jose,31
Active,Not Applicable,ML81563214,4545 Caraway Court,799000,6,2,3,2,0,1230,1263.24,San Jose,44
Active,Not Applicable,ML81561366,334 Fuller Avenue,799000,5,1,2,1,0,949,5201.06,San Jose,96
Active,Not Applicable,ML81563411,1926 EL DORADO ,799000,5,2,3,1,1,1322,7688,San Jose,65
Active,Not Applicable,ML81563435,14710 White Cloud Court,799000,5,3,4,2,1,2380,6534,Morgan Hill,18
Pending,Not Applicable,ML81563741,441 Camille Circle,799000,134,3,2,2,1,1561,1258.88,San Jose,25
Active,Not Applicable,ML81563872,2550 Cypress Ridge Avenue,799000,2,3,3,2,1,2144,130680,San Jose,56
Active,Not Applicable,ML81563876,4895 Little Branham Lane,799000,124,2,4,2,0,1836,6198.59,San Jose,59
Pending,Not Applicable,ML81513592,1602 Salamoni Court,798888,19,3,3,2,1,1838,2285,San Jose,10
Active,Not Applicable,ML81561373,1708 Arana Court,798888,16,2,4,2,0,1186,6000,Milpitas,46
Pending,Not Applicable,ML81549144,2290 Sunny Vista Drive,798000,9,2,2,2,0,1530,5906.74,San Jose,68
Pending,Not Applicable,ML81550511,1630 Cielo Vista Court,798000,4,3,3,2,1,2471,8049.89,Gilroy,4
Pending,Not Applicable,ML81551157,119 Greenmeadow Way,798000,8,1,1,1,0,768,1145.63,Palo Alto,57
Contingent,Not Applicable,ML81550430,553 Richmond Avenue,798000,11,2,3,2,0,1460,7318.08,San Jose,67
Pending,Not Applicable,ML81549146,1198 Valelake Court,798000,10,2,3,2,0,1108,5050,Sunnyvale,58
Active,Not Applicable,ML81563683,5317 Dent Avenue,798000,4,2,3,2,0,1248,5932.87,San Jose,54
Pending,New Subdivision,ML81546912,508 Barclona Loop ,796089,26,3,3,3,0,1634,0,Milpitas,0
Contingent,Not Applicable,ML81501563,16460 Soda Springs Road,795000,189,2,2,2,0,1440,127631,Los Gatos,40
Pending,Not Applicable,ML81550801,1234 Grand Boulevard,795000,9,3,4,3,0,2602,5279.47,Alviso,16
Pending,Not Applicable,ML81561843,1594 Sabina Way,795000,8,2,3,2,0,1100,6050.48,San Jose,55
Active,Not Applicable,ML81562771,2530 W Middlefield Road,791000,8,2,2,1,1,968,1024,Mountain View,40
Active,Court Confirmation May Be Req'd,ML81533186,1301 Hester Avenue,790999,81,1,2,1,0,1106,6587,San Jose,115
Contingent,Not Applicable,ML81549816,985 Brook Way,790000,7,4,5,4,0,3409,6449,Gilroy,13
