Meadows Avenue Elementary,1200 Meadows Ave.,Manhattan Beach,CA,90266,Los Angeles,-118.3917,33.888229
Meadows Elementary,2059 Bowker Rd.,El Centro,CA,92243,Imperial,-115.47389,32.797142
Meadows Elementary,25577 North Fedala Rd.,Valencia,CA,91355,Los Angeles,-118.55436,34.391873
Meadows Elementary,1101 Helen Dr.,Millbrae,CA,94030,San Mateo,-122.41883,37.602268
Meairs Elementary,8441 Trask Ave.,Garden Grove,CA,92844,Orange,-117.98248,33.766602
Mecca Elementary,65250 Cahuilla St.,Mecca,CA,92254,Riverside,-116.07605,33.576503
Medea Creek Middle,1002 Doubletree Rd.,Oak Park,CA,91377,Ventura,-118.75727,34.18452
Megan Cope Elementary,2550 Via La Sierra Ln.,San Jacinto,CA,92582,Riverside,-116.97483,33.805665
Meiners Oaks Elementary,400 South Lomita Ave.,Ojai,CA,93023,Ventura,-119.27786,34.444032
Melbourne (Ella P.) Elementary,21314 Claretta Ave.,Lakewood,CA,90715,Los Angeles,-118.06764,33.836071
Melinda Heights Elementary,21001 Rancho Trabuco,Rancho Santa Margarita,CA,92688,Orange,-117.61865,33.654278
Melrose Avenue Elementary,731 North Detroit St.,Los Angeles,CA,90046,Los Angeles,-118.34521,34.084337
Melrose Elementary,974 South Melrose St.,Placentia,CA,92870,Orange,-117.87394,33.859597
Melrose Leadership Academy,4730 Fleming Ave.,Oakland,CA,94619,Alameda,-122.19779,37.780326
Melville S. Jacobson Elementary,1750 West Kavanagh Ave.,Tracy,CA,95376,San Joaquin,-121.44742,37.757482
Melvin Avenue Elementary,7700 Melvin Ave.,Reseda,CA,91335,Los Angeles,-118.56026,34.210307
Memorial Scholars & Athletes,"2850 Logan Ave,",San Diego,CA,92113,San Diego,-117.13272,32.697037
"Mendenhall, William Camp",42230 North Lake Hughes Rd.,Lake Hughes,CA,93532,Los Angeles,-118.48068,34.652898
Mendocino Alternative,45220 Covelo St.,Mendocino,CA,95460,Mendocino,-123.80313,39.308343
Mendocino County Community,2240 Old River Rd.,Ukiah,CA,95482,Mendocino,-123.16603,39.133143
Mendocino County ROP,2240 Old River Rd.,Ukiah,CA,95482,Mendocino,-123.16603,39.133143
Mendocino High,10700 Ford St.,Mendocino,CA,95460,Mendocino,-123.80058,39.307505
Mendocino K-8,44261 Little Lake Rd.,Mendocino,CA,95460,Mendocino,-123.78445,39.312422
Mendocino Sunrise High,10700 Ford St.,Mendocino,CA,95460,Mendocino,-123.80123,39.310222
Mendota Community Day,241 Smoot Ave.,Mendota,CA,93640,Fresno,-120.38806,36.755366
Mendota Continuation High,211 Smoot Ave.,Mendota,CA,93640,Fresno,-120.38925,36.755328
Mendota Elementary,605 Bass Ave.,Mendota,CA,93640,Fresno,-120.37287,36.781792
Mendota High,1200 Belmont Ave.,Mendota,CA,93640,Fresno,-120.37703,36.749346
Mendota Junior High,1258 East Belmont Ave.,Mendota,CA,93640,Fresno,-120.37386,36.74929
Menifee Preschool,26350 La Piedra Rd.,Menifee,CA,92584,Riverside,-117.19925,33.677115
Menifee Valley Middle,26255 Garbani Rd.,Menifee,CA,92584,Riverside,-117.20232,33.655973
Menlo Avenue Elementary,4156 Menlo Ave.,Los Angeles,CA,90037,Los Angeles,-118.28992,34.008136
Menlo-Atherton High,555 Middlefield Rd.,Atherton,CA,94025,San Mateo,-122.17331,37.459107
Mentone Elementary,1320 Crafton Ave.,Mentone,CA,92359,San Bernardino,-117.1217,34.070952
Merced Adult,50 East 20th St.,Merced,CA,95344,Merced,-120.47326,37.301332
Merced City School District Community Day,1850 Wardrobe Ave.,Merced,CA,95340,Merced,-120.5089,37.294487
Merced County Juvenile Court School,2840 West Sandy Mush Rd.,Merced,CA,95340,Merced,-120.54333,37.185893
Merced County ROP,632 West 13th St.,Merced,CA,95341,Merced,-120.48785,37.297828
Merced County Special Education,632 West 13th St.,Merced,CA,95341,Merced,-120.48785,37.297828
Merced Elementary,1545 East Merced Ave.,West Covina,CA,91791,Los Angeles,-117.91346,34.053925
Merced High,205 West Olive Ave.,Merced,CA,95348,Merced,-120.47297,37.31902
Merced Scholars Charter,"1850 Wardrobe Ave., Bldg. H",Merced,CA,95341,Merced,-120.5089,37.294487
Mercey Springs Elementary,1900 South Mercey Springs Rd,Los Banos,CA,93635,Merced,-120.83527,37.056987
Meridian Elementary,651 South Third St.,El Cajon,CA,92019,San Diego,-116.92685,32.788386
Meridian Elementary,15898 Central St.,Meridian,CA,95957,Sutter,-121.90961,39.143317
MERIT Academy,1600 North Cuyamaca St.,El Cajon,CA,92020,San Diego,-116.97965,32.816861
Merle L. Fuller Elementary,1101 Monterey Ave.,Chowchilla,CA,93610,Madera,-120.27133,37.1196
Merlinda Elementary,1120 South Valinda Ave.,West Covina,CA,91790,Los Angeles,-117.92543,34.055696
Merquin Elementary,20316 West Third Ave.,Stevinson,CA,95374,Merced,-120.85614,37.327736
Merrill F. West High,1775 West Lowell Ave.,Tracy,CA,95376,San Joaquin,-121.44841,37.747047
Merritt Trace Elementary,651 Dana Ave.,San Jose,CA,95126,Santa Clara,-121.9258,37.330909
Merton E. Hill Elementary,9681 11th St.,Garden Grove,CA,92844,Orange,-117.96128,33.75405
Merwin Elementary,16125 Cypress,Covina,CA,91722,Los Angeles,-117.9314,34.096007
Mesa Elementary,409 South Barranca St.,West Covina,CA,91791,Los Angeles,-117.88209,34.066226
Mesa Elementary,3901 North Mesa School Rd.,Somis,CA,93066,Ventura,-119.09424,34.262484
Mesa Grande Elementary,9172 Third St.,Hesperia,CA,92345,San Bernardino,-117.30755,34.418745
Mesa High,1235 Mendocino Ave.,Santa Rosa,CA,95401,Sonoma,-122.71742,38.453139
Mesa Linda Middle,13001 Mesa Linda Rd.,Victorville,CA,92392,San Bernardino,-117.39056,34.486729
Mesa Middle,2555 Halcyon Rd.,Arroyo Grande,CA,93420,San Luis Obispo,-120.58082,35.076176
Mesa Robles,16060 Mesa Robles Dr.,Hacienda Heights,CA,91745,Los Angeles,-117.96086,33.993328
Mesa Verde Elementary,4850 Mesa Dr.,Oakdale,CA,95361,Stanislaus,-120.90754,37.739
Mesa Verde High,7501 Carriage Dr.,Citrus Heights,CA,95621,Sacramento,-121.29497,38.701801
Mesa Verde Middle,8375 Entreken Way,San Diego,CA,92129,San Diego,-117.14671,32.962739
Mesa Verde Middle,14000 Peach Hill Rd.,Moorpark,CA,93021,Ventura,-118.86643,34.270173
Mesa View Elementary,27227 Heritage Lake Dr.,Romoland,CA,92585,Riverside,-117.14838,33.724573
Mesa View Middle,17601 Avilla Ln.,Huntington Beach,CA,92647,Orange,-118.0108,33.706497
Mesa View Middle,800 Mustang Way,Calimesa,CA,92399,San Bernardino,-117.07029,33.998289
Mesquite Continuation High,140 West Drummond,Ridgecrest,CA,93555,Kern,-117.67083,35.63779
Mesquite Elementary,37622 43rd St. East,Palmdale,CA,93552,Los Angeles,-118.05163,34.566006
Mesquite Trails Elementary,13884 Mesquite,Hesperia,CA,92345,San Bernardino,-117.36069,34.397934
Method Schools High,317 East Foothill Blvd.,Arcadia,CA,91006,Los Angeles,-118.02213,34.151357
Method Schools K-8,317 East Foothill Blvd.,Arcadia,CA,91006,Los Angeles,-118.02213,34.151357
MethodSchools,4612 Dehesa Rd,El Cajon,CA,92019,San Diego,-116.84889,32.781118
Metro Charter,"320 West 15th St., Ste. 143",Los Angeles,CA,90015,Los Angeles,-118.26584,34.036656
Metropolitan Continuation,727 South Wilson St.,Los Angeles,CA,90021,Los Angeles,-118.23396,34.034378
Metropolitan Skill Center,2801 West Sixth St.,Los Angeles,CA,90057,Los Angeles,-118.28343,34.063599
MetWest High,314 East Tenth St.,Oakland,CA,94606,Alameda,-122.25823,37.795107
Meyler Street Elementary,1123 West 223rd St.,Torrance,CA,90502,Los Angeles,-118.29539,33.824543
Michael D'Arcy Elementary,11645 Elm Ave.,Fontana,CA,92337,San Bernardino,-117.46678,34.042118
Michael G. Wickman Elementary,16250 Pinehurst Dr.,Chino Hills,CA,91709,San Bernardino,-117.71087,33.958711
Michael J. Castori Elementary,1801 South Ave.,Sacramento,CA,95838,Sacramento,-121.42526,38.632857
Michelle Obama Elementary,8150 North Cedros Ave.,Panorama City,CA,91402,Los Angeles,-118.45353,34.219456
Micheltorena Street Elementary,1511 Micheltorena St.,Los Angeles,CA,90026,Los Angeles,-118.2752,34.088618
Mid Valley Alternative Charter,9895 Seventh Ave.,Hanford,CA,93230,Kings,-119.58306,36.329728
Mid Valley High (Continuation),1105 D St.,Williams,CA,95987,Colusa,-122.15548,39.15374
Mid-City's Prescott School of Enriched Sciences,3150 West Adams Blvd.,Los Angeles,CA,90018,Los Angeles,-118.31877,34.032578
Middle College High,2600 Mission Bell Dr.,San Pablo,CA,94806,Contra Costa,-122.34215,37.968886
Middle College High,"1600 West Imperial Hwy, Bldg. 16",Los Angeles,CA,90047,Los Angeles,-118.24622,33.929466
Middle College High,1530 West 17th St.,Santa Ana,CA,92706,Orange,-117.88833,33.759971
Middle College High,1260 West Esperanza St.,San Bernardino,CA,92410,San Bernardino,-117.31233,34.090393
Middle College High,5151 Pacific Ave.,Stockton,CA,95207,San Joaquin,-121.31485,37.996622
Middle College High,2101 Moorpark Ave.,San Jose,CA,95128,Santa Clara,-121.92985,37.316363
Middleton Primary Center,2410 Zoe Ave.,Huntington Park,CA,90255,Los Angeles,-118.22992,33.979237
Middleton Street Elementary,6537 Malabar St.,Huntington Park,CA,90255,Los Angeles,-118.22785,33.979049
Middletown Adult Education,20932 Big Canyon Rd.,Middletown,CA,95461,Lake,-122.6152,38.756023
Middletown Community Day,20932 Big Canyon Rd.,Middletown,CA,95461,Lake,-122.6152,38.756023
Middletown Elementary Community Day,20932 Big Canyon Rd.,Middletown,CA,95461,Lake,-122.6152,38.756023
Middletown High,20932 Big Canyon Rd.,Middletown,CA,95461,Lake,-122.61719,38.761807
Middletown Middle,15846 Wardlaw St.,Middletown,CA,95461,Lake,-122.613,38.754299
Midland Elementary,11440 Davis St.,Moreno Valley,CA,92557,Riverside,-117.23947,33.955138
Midland Elementary,13910 Midland Rd.,Poway,CA,92064,San Diego,-117.03619,32.966051
Midrose High,599 Bellevue Ave.,Santa Rosa,CA,95407,Sonoma,-122.73463,38.401892
Midway Elementary,259 F St.,Fellows,CA,93224,Kern,-119.54388,35.173347
Miguel Hidalgo Elementary,3550 East Thomas Ave.,Fresno,CA,93702,Fresno,-119.76515,36.753212
Miguel Hidalgo Elementary,615 South Cesar Chavez St.,Brawley,CA,92227,Imperial,-115.52643,32.972772
Miguelito Elementary,1600 West Olive Ave.,Lompoc,CA,93436,Santa Barbara,-120.4765,34.634274
Mildred B. Janson Elementary,8628 East Marshall,Rosemead,CA,91770,Los Angeles,-118.08044,34.0745
Miles Avenue Elementary,6720 Miles Ave.,Huntington Park,CA,90255,Los Angeles,-118.21904,33.977814
Miles P. Richmond,4330 Keema Ave.,North Highlands,CA,95660,Sacramento,-121.363,38.684924
Miles W. Culwell Community Day,275 Cambridge Ave.,Coalinga,CA,93210,Fresno,-120.36231,36.1509
Milk (Harvey) Civil Rights Elementary,4235 19th St.,San Francisco,CA,94114,San Francisco,-122.43634,37.759148
Mill Elementary,4030 South Workman Mill Rd.,Whittier,CA,90601,Los Angeles,-118.04331,34.015474
Mill Street Elementary,102 Second St.,Orland,CA,95963,Glenn,-122.05697,39.802632
Mill Valley Middle,425 Sycamore Ave.,Mill Valley,CA,94941,Marin,-122.5295,37.896608
Millard McCollam Elementary,3311 Lucian Ave.,San Jose,CA,95127,Santa Clara,-121.83312,37.380472
Millbrook Elementary,3200 Millbrook Dr.,San Jose,CA,95148,Santa Clara,-121.78805,37.319487
Millennial Tech Middle,1110 Carolina Ln.,San Diego,CA,92102,San Diego,-117.08861,32.716935
Millennium Charter,51 East Beverly Pl.,Tracy,CA,95376,San Joaquin,-121.42456,37.745254
Millennium Charter High,901 Blanco Cir.,Salinas,CA,93901,Monterey,-121.63877,36.653081
Millennium High Alternative,760 Magnolia Ave.,Piedmont,CA,94611,Alameda,-122.23393,37.822804
Miller (Isaac) Elementary,410 East Camino Colegio,Santa Maria,CA,93454,Santa Barbara,-120.42992,34.941684
Miller Creek Middle,2255 Las Gallinas Ave.,San Rafael,CA,94903,Marin,-122.54562,38.029548
Miller Elementary,1975 Miller Ave.,Escondido,CA,92025,San Diego,-117.07896,33.09646
Miller Elementary,4343 Shields St.,San Diego,CA,92124,San Diego,-117.10756,32.818568
"Miller, Fred C. Camp",433 South Encinal Canyon Rd.,Malibu,CA,90265,Los Angeles,-118.83591,34.091702
Miller's Hill,7900 South Shingle Rd.,Shingle Springs,CA,95682,El Dorado,-120.99051,38.55537
Millikan High,2800 Snowden Ave.,Long Beach,CA,90815,Los Angeles,-118.1117,33.80732
Millikin Elementary,615 Hobart Terrace,Santa Clara,CA,95051,Santa Clara,-121.97617,37.3326
Mills High,400 Murchison Dr.,Millbrae,CA,94030,San Mateo,-122.38911,37.593162
Mills Middle,10439 Coloma Rd.,Rancho Cordova,CA,95670,Sacramento,-121.30437,38.597097
Millswood Middle,233 North Mills Ave,Lodi,CA,95242,San Joaquin,-121.29879,38.137341
Millview Elementary,1609 Clinton St.,Madera,CA,93638,Madera,-120.04127,36.970169
Millville Elementary,8570 Brookdale Rd.,Millville,CA,96062,Shasta,-122.16938,40.551189
Milor Continuation High,266 West Randall,Rialto,CA,92376,San Bernardino,-117.37397,34.085062
Milpitas Adult,1331 East Calaveras Blvd.,Milpitas,CA,95035,Santa Clara,-121.88248,37.436887
Milpitas High,1285 Escuela Pkwy.,Milpitas,CA,95035,Santa Clara,-121.89981,37.450802
Minarets Charter High,45077 Road 220,O'Neals,CA,93645,Madera,-119.69431,37.128282
Minarets High,45077 Road 200,O'Neals,CA,93645,Madera,-119.73076,37.12332
Miner (George) Elementary,5629 Lean Ave.,San Jose,CA,95123,Santa Clara,-121.81756,37.250662
Mineral Elementary,38355 Scenic Ave.,Mineral,CA,96063,Tehama,-121.59754,40.34608
Mineral King Elementary,3333 East Kaweah Ave.,Visalia,CA,93292,Tulare,-119.25616,36.325426
Minnie Cannon Elementary,15846 Wardlaw St.,Middletown,CA,95461,Lake,-122.613,38.754299
Mint Canyon Community Elementary,16400 Sierra Hwy.,Canyon Country,CA,91351,Los Angeles,-118.42268,34.450742
Mintie White Elementary,515 Palm Ave.,Watsonville,CA,95076,Santa Cruz,-121.75386,36.919159
Mira Catalina Elementary,30511 Lucania Dr.,Rancho Palos Verdes,CA,90275,Los Angeles,-118.33406,33.74087
Mira Costa High,1401 Artesia Blvd.,Manhattan Beach,CA,90266,Los Angeles,-118.38948,33.872932
Mira Loma High,4000 Edison Ave.,Sacramento,CA,95821,Sacramento,-121.37089,38.634239
Mira Loma Middle,5051 Steve St.,Jurupa Valley,CA,92509,Riverside,-117.50164,33.995564
Mira Mesa High,10510 Reagan Rd.,San Diego,CA,92126,San Diego,-117.13996,32.90936
Mira Monte Elementary,1216 Loma Dr.,Ojai,CA,93023,Ventura,-119.27997,34.433329
Mira Monte High,1800 South Fairfax Rd.,Bakersfield,CA,93307,Kern,-118.93201,35.338758
Mira Monte High (Alternative),25632 Diseno Dr.,Mission Viejo,CA,92691,Orange,-117.68341,33.62087
Mira Vista Elementary,6397 Hazel Ave.,Richmond,CA,94805,Contra Costa,-122.31306,37.940007
Miraleste Elementary,6245 Via Canada,Rancho Palos Verdes,CA,90275,Los Angeles,-118.32405,33.751354
Miraleste Intermediate,29323 Palos Verdes Dr. East,Rancho Palos Verdes,CA,90275,Los Angeles,-118.32669,33.751405
Miraloma Elementary,175 Omar Way,San Francisco,CA,94127,San Francisco,-122.45021,37.739309
Miramar Ranch Elementary,10770 Red Cedar Dr.,San Diego,CA,92131,San Diego,-117.09902,32.910297
Miramonte Elementary,1590 Bellaire Ave.,Clovis,CA,93611,Fresno,-119.68642,36.791275
Miramonte Elementary,1400 East 68th St.,Los Angeles,CA,90001,Los Angeles,-118.24983,33.978358
Miramonte Elementary,10620 Schmidt Rd.,El Monte,CA,91732,Los Angeles,-118.0401,34.056871
Miramonte High,750 Moraga Way,Orinda,CA,94563,Contra Costa,-122.14438,37.842329
Miranda Junior High,6831 Avenue of the Giants,Miranda,CA,95553,Humboldt,-123.82312,40.236818
Mirus Secondary,"14073 Main St., Ste. 103",Hesperia,CA,92345,San Bernardino,-117.35806,34.426657
Mission Avenue Open Elementary,2925 Mission Ave.,Carmichael,CA,95608,Sacramento,-121.35522,38.618744
Mission Bay High,2475 Grand Ave.,San Diego,CA,92109,San Diego,-117.22441,32.801298
Mission Bell Elementary,4020 Conning St.,Jurupa Valley,CA,92509,Riverside,-117.50269,34.016433
Mission Community Day,1128 South Dairy Ave.,Corcoran,CA,93212,Kings,-119.5721,36.097699
Mission Continuation,11015 O'Melveny Ave.,San Fernando,CA,91340,Los Angeles,-118.4398,34.270238
Mission Crest Elementary,13065 Muscatel St.,Hesperia,CA,92345,San Bernardino,-117.3782,34.411209
Mission Education Center,1670 Noe St.,San Francisco,CA,94131,San Francisco,-122.43106,37.742282
Mission Elementary,1711 Mission Dr.,Antioch,CA,94509,Contra Costa,-121.83152,37.997343
Mission Elementary,36825 Foothill Rd.,Soledad,CA,93960,Monterey,-121.37795,36.401001
Mission Elementary,5555 Howard St.,Ontario,CA,91762,San Bernardino,-117.6839,34.052189
Mission Elementary,10568 California St.,Redlands,CA,92373,San Bernardino,-117.22627,34.061803
Mission Elementary,2100 Mission Ave.,Oceanside,CA,92058,San Diego,-117.36293,33.205741
Mission Estancia Elementary,3330 Calle Barcelona,Carlsbad,CA,92009,San Diego,-117.23533,33.072276
Mission High,3750 18th St.,San Francisco,CA,94114,San Francisco,-122.42728,37.761403
Mission Hill Middle,425 King St.,Santa Cruz,CA,95060,Santa Cruz,-122.0361,36.974934
Mission Hills High,1 Mission Hills Ct.,San Marcos,CA,92069,San Diego,-117.14694,33.147163
Mission Meadows Elementary,5657 Spur Ave.,Oceanside,CA,92056,San Diego,-117.25806,33.246059
Mission Middle,5961 Mustang Ln.,Jurupa Valley,CA,92509,Riverside,-117.41692,34.004091
Mission Middle,939 East Mission Ave.,Escondido,CA,92026,San Diego,-117.07324,33.13394
Mission Oak High,3442 East Bardsley Ave.,Tulare,CA,93274,Tulare,-119.49649,36.195978
Mission Park Elementary,403 West Acacia St.,Salinas,CA,93901,Monterey,-121.6677,36.667008
Mission Preparatory,75 Francis St.,San Francisco,CA,94112,San Francisco,-122.43478,37.727194
Mission San Jose Elementary,43545 Bryant St.,Fremont,CA,94539,Alameda,-121.92137,37.528296
Mission San Jose High,41717 Palm Ave.,Fremont,CA,94539,Alameda,-121.93193,37.54504
Mission Trails ROP,867 East Laurel Dr.,Salinas,CA,93905,Monterey,-121.63428,36.695216
Mission Valley,1301 North A St.,Lompoc,CA,93436,Santa Barbara,-120.44885,34.658531
Mission Valley Elementary,41700 Denise St.,Fremont,CA,94539,Alameda,-121.94741,37.535791
Mission Valley Elementary,1695 Bella Oaks Dr.,Tulare,CA,93274,Tulare,-119.3235,36.2354
Mission Valley ROCP,5019 Stevenson Blvd.,Fremont,CA,94538,Alameda,-121.98347,37.527997
Mission Viejo High,25025 Chrisanta Dr.,Mission Viejo,CA,92691,Orange,-117.67182,33.599393
Mission View Public,26334 Citrus St.,Santa Clarita,CA,91355,Los Angeles,-118.55294,34.415381
Mission Vista High,1306 Melrose Dr.,Oceanside,CA,92057,San Diego,-117.26381,33.25599
Mistletoe Elementary,1225 Mistletoe Ln.,Redding,CA,96002,Shasta,-122.34879,40.578329
MIT Academy,2 Positive Pl.,Vallejo,CA,94589,Solano,-122.24556,38.150659
Mitchell Child Development,3001 West Harvard,Santa Ana,CA,92704,Orange,-117.90981,33.721695
Mitchell Community Elementary,16821 West Goodvale St.,Canyon Country,CA,91387,Los Angeles,-118.46214,34.42913
Mitchell Elementary,1761 Grove Ave.,Atwater,CA,95301,Merced,-120.61224,37.352944
Mitchell Elementary,13451 Taft Ave.,Garden Grove,CA,92843,Orange,-117.94208,33.768114
Mitchell Intermediate,1753 Fifth St.,Atwater,CA,95301,Merced,-120.60798,37.352774
Miwok Valley Language Academy Charter,1010 Saint Francis Dr.,Petaluma,CA,94954,Sonoma,-122.61112,38.236512
Moccasin Community Day,19177 Highway 120,Groveland,CA,95321,Tuolumne,-120.30591,37.82011
Modesto High,18 H St.,Modesto,CA,95351,Stanislaus,-120.89987,37.638965
Modoc Community Adult,802 North East St.,Alturas,CA,96101,Modoc,-120.54,41.490993
Modoc County Juvenile Court,Corner Of County Rds. 82 & 161,Canby,CA,96015,Modoc,-95.061883,34.832949
Modoc County ROP,139 Henderson St.,Alturas,CA,96101,Modoc,-120.54388,41.480773
Modoc County Special Education,139 Henderson St.,Alturas,CA,96101,Modoc,-120.54388,41.480773
Modoc High,900 North Main St.,Alturas,CA,96101,Modoc,-120.54247,41.49173
Modoc Middle,906 West Fourth St.,Alturas,CA,96101,Modoc,-120.55462,41.487362
Moffett Elementary,11050 Larch Ave.,Lennox,CA,90304,Los Angeles,-118.35028,33.935059
Mojave Elementary,"15800 ""O"" St.",Mojave,CA,93501,Kern,-118.16719,35.05236
Mojave High,16633 Lemon,Hesperia,CA,92345,San Bernardino,-117.301,34.444903
Mojave Jr./Sr. High,15732 O St.,Mojave,CA,93501,Kern,-118.16716,35.051468
Mojave River Academy,"16519 Victor St., Ste. 404",Victorville,CA,92395,San Bernardino,-117.30407,34.521738
Mojave Vista Elementary,16100 Burwood Ave.,Victorville,CA,92395,San Bernardino,-117.31124,34.480575
Mokelumne High (Continuation),151 Courtland High School Ln.,Courtland,CA,95615,Sacramento,-121.56875,38.330007
Mokelumne Hill Elementary,8350 Highway 26,Mokelumne Hill,CA,95245,Calaveras,-120.70617,38.297389
Molly S. Bakman Elementary,588 North Helm,Fresno,CA,93727,Fresno,-119.72275,36.751967
Monache High,960 North Newcomb St.,Porterville,CA,93257,Tulare,-119.0528,36.08325
Monarch,1625 Newton Ave.,San Diego,CA,92113,San Diego,-117.15045,32.702375
Monarch Academy,5082 Old Highway North,Mariposa,CA,95338,Mariposa,-119.9645,37.49027
Monarch Grove Elementary,348 Los Osos Valley Rd.,Los Osos,CA,93402,San Luis Obispo,-120.84853,35.312751
Monarch Learning Center,5307 Cedars Rd.,Redding,CA,96001,Shasta,-122.38903,40.537453
Moneta Continuation,1230 West 177th St.,Gardena,CA,90248,Los Angeles,-118.29511,33.870465
Mono County Adult,451 Sierra Park Rd.,Mammoth Lakes,CA,93546,Mono,-118.96395,37.643168
Mono County ROP,37 Emigrant St.,Bridgeport,CA,93517,Mono,-119.22855,38.257301
Monroe (Albert F.) Middle,10711 10th Ave.,Inglewood,CA,90303,Los Angeles,-118.32735,33.93929
Monroe Elementary,3750 Monterey Blvd.,San Leandro,CA,94578,Alameda,-122.1462,37.698154
Monroe Elementary,11842 South Chestnut Ave.,Fresno,CA,93725,Fresno,-119.73696,36.565142
Monroe Elementary,300 Monroe Dr.,Hanford,CA,93230,Kings,-119.64984,36.350041
Monroe Elementary,402 West Colorado Blvd.,Monrovia,CA,91016,Los Angeles,-117.99477,34.14599
Monroe Elementary,417 East Central Ave.,Santa Ana,CA,92707,Orange,-117.86366,33.713893
Monroe Elementary,8535 Garfield Ave.,Riverside,CA,92504,Riverside,-117.43028,33.934354
Monroe Elementary,260 Madrid St.,San Francisco,CA,94112,San Francisco,-122.43012,37.725224
Monroe Elementary,2236 East 11th St.,Stockton,CA,95206,San Joaquin,-121.24832,37.93127
Monroe Elementary,431 Flora Vista Dr.,Santa Barbara,CA,93109,Santa Barbara,-119.72951,34.40426
Monroe High (Continuation),126 South Snyder St.,Tehachapi,CA,93561,Kern,-118.43856,35.130773
Monroe Middle,1055 South Monroe St.,San Jose,CA,95128,Santa Clara,-121.94355,37.30908
Monrovia Community Adult,920 South Mountain Ave.,Monrovia,CA,91016,Los Angeles,-117.98544,34.141849
Monrovia High,845 West Colorado Blvd.,Monrovia,CA,91016,Los Angeles,-118.01708,34.145754
Monsenor Oscar Romero Charter Middle,1157 South Berendo St.,Los Angeles,CA,90006,Los Angeles,-118.29391,34.049274
Monson-Sultana Elementary,10643 Avenue 416,Dinuba,CA,93618,Tulare,-119.33473,36.545148
Monta Loma Elementary,460 Thompson Ave.,Mountain View,CA,94043,Santa Clara,-122.09807,37.408196
Monta Vista High,21840 McClellan Rd.,Cupertino,CA,95014,Santa Clara,-122.05719,37.315469
Montague Charter Academy,13000 Montague St.,Pacoima,CA,91331,Los Angeles,-118.41501,34.244465
Montague Community Day,430 East Prather St.,Montague,CA,96064,Siskiyou,-122.52206,41.727544
Montague Elementary,750 Laurie Ave.,Santa Clara,CA,95054,Santa Clara,-121.94707,37.389464
Montague Elementary,430 East Prather St.,Montague,CA,96064,Siskiyou,-122.52206,41.727544
Montair Elementary,300 Quinterra Ln.,Danville,CA,94526,Contra Costa,-122.00394,37.818735
Montalvin Manor Elementary,300 Christine Dr.,San Pablo,CA,94806,Contra Costa,-122.33551,37.995887
Montalvo Elementary,2050 Grand Ave.,Ventura,CA,93003,Ventura,-119.20766,34.255682
Montara Avenue Elementary,10018 Montara Ave.,South Gate,CA,90280,Los Angeles,-118.21873,33.944535
Montara Elementary,700 Montara Rd.,Barstow,CA,92311,San Bernardino,-116.99383,34.879609
Montclair Elementary,1757 Mountain Blvd.,Oakland,CA,94611,Alameda,-122.21281,37.831092
Montclair High,4725 Benito St.,Montclair,CA,91763,San Bernardino,-117.70204,34.074006
Montclaire Elementary,1160 St. Joseph Ave.,Los Altos,CA,94024,Santa Clara,-122.08241,37.343291
Monte Bella Elementary,1300 Tuscany Blvd,Salinas,CA,93905,Monterey,-121.59545,36.68211
Monte Gardens Elementary,3841 Larkspur Dr.,Concord,CA,94519,Contra Costa,-122.00524,37.988217
Monte Rio Elementary,20700 Foothill Dr.,Monte Rio,CA,95462,Sonoma,-123.0148,38.47211
Monte Verde Elementary,2551 St. Cloud Dr.,San Bruno,CA,94066,San Mateo,-122.4526,37.6367
Monte Vista,251 Soledad Dr.,Monterey,CA,93940,Monterey,-121.90748,36.589152
Monte Vista,1220 Fourth St.,Simi Valley,CA,93065,Ventura,-118.78103,34.26131
Monte Vista Elementary,2620 Orange Ave.,La Crescenta,CA,91214,Los Angeles,-118.23624,34.230815
Monte Vista Elementary,1235 West Kettering St.,Lancaster,CA,93534,Los Angeles,-118.15237,34.698685
Monte Vista Elementary,11111 Thienes Ave.,El Monte,CA,91732,Los Angeles,-118.03519,34.045306
Monte Vista Elementary,1615 West Eldred Ave.,West Covina,CA,91790,Los Angeles,-117.93887,34.081513
Monte Vista Elementary,2116 West Monta Vista Ave.,Santa Ana,CA,92704,Orange,-117.89823,33.738033
Monte Vista Elementary,37420 Via Mira Mosa,Murrieta,CA,92563,Riverside,-117.14526,33.57781
Monte Vista Elementary,4900 Orchard Ave.,Montclair,CA,91763,San Bernardino,-117.69822,34.07043
Monte Vista Elementary,1720 Monte Vista Rd.,Vista,CA,92084,San Diego,-117.21212,33.190319
Monte Vista Elementary,730 North Hope Ave.,Santa Barbara,CA,93110,Santa Barbara,-119.74656,34.450665
Monte Vista Elementary,1400 Magnolia Ave.,Rohnert Park,CA,94928,Sonoma,-122.68209,38.328755
Monte Vista Elementary,701 West Westfield Ave.,Porterville,CA,93257,Tulare,-119.03289,36.087449
Monte Vista High,3131 Stone Valley Rd.,Danville,CA,94526,Contra Costa,-121.98231,37.844787
Monte Vista High,390 Monte Vista Ave.,Costa Mesa,CA,92627,Orange,-117.89021,33.653367
Monte Vista High,3230 Sweetwater Springs Blvd.,Spring Valley,CA,91977,San Diego,-116.97221,32.738087
Monte Vista Middle,12000 Loma Dr.,Whittier,CA,90604,Los Angeles,-118.03353,33.921177
