Pending,Potential Short Sale / Lender Appr Required,ML81516177,332 Hull Avenue,525000,95,1,2,1,0,780,+5.51000000000000E+003,San Jose,68,-1.21889966000000E+002,+3.73165430000000E+001
Contingent,Not Applicable,ML81516821,661 W 10th Street,525000,127,2,3,2,0,1144,+6.97000000000000E+003,Gilroy,56,-1.21573812000000E+002,+3.69982350000000E+001
Active,Not Applicable,ML81522440,166 E Humboldt Street,525000,101,1,2,1,0,1200,+4.79300000000000E+003,San Jose,95,-1.21874049000000E+002,+3.73201060000000E+001
Pending,Not Applicable,ML81548909,3468 Verdi Drive,525000,7,2,3,2,0,1110,+5.34917000000000E+003,San Jose,57,-1.21827186000000E+002,+3.72899880000000E+001
Pending,Not Applicable,ML81549995,1748 Tampa Way,525000,8,2,3,2,0,1121,+5.40144000000000E+003,San Jose,57,-1.21835732000000E+002,+3.73314140000000E+001
Contingent,Not Applicable,ML81562121,1491 De Rose Way,525000,8,3,2,2,1,1224,+6.09840000000000E+002,San Jose,40,-1.21919635000000E+002,+3.73056849000000E+001
Active,Not Applicable,ML81563649,4557 Powderborn Court,524850,4,3,3,2,1,1441,+1.60736000000000E+003,San Jose,43,-1.21859653000000E+002,+3.72654120000000E+001
Contingent,Not Applicable,ML81550225,4785 Pine Forest Lane,521000,9,2,2,2,0,1063,,San Jose,29,-1.21905508000000E+002,+3.72520640000000E+001
Pending,Not Applicable,ML81521882,2669 Othello Avenue,520000,63,2,3,1,1,1295,+4.98200000000000E+003,San Jose,55,-1.21819777000000E+002,+3.73180100000000E+001
Pending,Potential Short Sale / Lender Appr Required,ML81547346,234 Ridge Vista Avenue,520000,0,6,8,5,1,3487,+7.60122000000000E+003,San Jose,64,-1.21831084000000E+002,+3.73742530000000E+001
Active,Potential Short Sale / Lender Appr Required,ML81549379,5485 Mesa Road,520000,33,2,3,2,0,1696,+7.13948000000000E+003,Gilroy,38,-1.21570697000000E+002,+3.69784640000000E+001
Pending,Not Applicable,ML81550194,808 Lenzen Avenue,520000,9,3,2,2,1,1049,+1.12000000000000E+003,San Jose,11,-1.21910392000000E+002,+3.73356939000000E+001
Pending,Court Confirmation May Be Req'd,ML81562382,1432 Main Entrance Drive,519950,7,2,2,2,0,988,+0.00000000000000E+000,San Jose,32,-1.21882487000000E+002,+3.73823890000000E+001
Active,Court Confirmation May Be Req'd,ML81550350,461 Northlake Drive,519000,26,2,2,2,0,1191,+1.32300000000000E+003,San Jose,31,-1.21970240000000E+002,+3.73195630000000E+001
Contingent,Not Applicable,ML81563552,808 Lenzen Avenue,518888,4,3,2,2,1,1122,+1.11949000000000E+003,San Jose,11,-1.21910392000000E+002,+3.73356939000000E+001
Pending,Not Applicable,ML81561182,560 Birdsong Street,518000,6,3,3,2,1,1300,+3.35412000000000E+003,Gilroy,20,-1.21585015000000E+002,+3.70236310000000E+001
Contingent,Not Applicable,ML81561847,3132 White Court,518000,10,3,3,2,1,1576,+2.61360000000000E+003,San Jose,20,-1.21822586000000E+002,+3.73611859000000E+001
Pending,Not Applicable,ML81562559,100 Farrell Avenue,518000,10,3,3,2,1,1336,+3.60000000000000E+003,Gilroy,19,-1.21582616000000E+002,+3.70310360000000E+001
Pending,Potential Short Sale / Lender Appr Required,ML81545641,201 N 5th Street,515000,1,1,2,1,0,1180,+3.14939000000000E+003,San Jose,114,-1.21888871000000E+002,+3.73411169000000E+001
Contingent,Not Applicable,ML81548086,3213 Rocky Mountain Drive,515000,20,2,3,2,0,1040,+5.31432000000000E+003,San Jose,56,-1.21807151000000E+002,+3.73488540000000E+001
Active,Not Applicable,ML81548936,349 Doris Avenue,515000,38,1,2,1,0,400,+6.65597000000000E+003,San Jose,76,-1.21827588000000E+002,+3.73590050000000E+001
Active,Not Applicable,ML81562916,1060 S 3rd Street,515000,8,2,2,2,0,1100,+4.35000000000000E+002,San Jose,11,-1.21876554900000E+002,+3.73216408000000E+001
Active,Not Applicable,ML81546901,7000 Gregorich Drive,514999,55,3,2,2,1,1093,+4.03000000000000E+002,San Jose,24,-1.21765145000000E+002,+3.72350240000000E+001
Pending,Not Applicable,ML81548774,6962 Gregorich Drive,513888,27,3,2,2,1,1093,+4.57380000000000E+002,San Jose,24,-1.21765626000000E+002,+3.72361670000000E+001
Contingent,Not Applicable,ML81561648,6977 Rodling Drive,510000,9,3,2,2,1,1093,+5.22720000000000E+002,San Jose,24,-1.21767960700000E+002,+3.72355445000000E+001
Pending,Not Applicable,ML81563414,1848 Threadneedle Way,510000,2,2,3,1,1,910,+6.00000000000000E+003,San Jose,45,-1.21806371000000E+002,+3.73071840000000E+001
Active,Not Applicable,ML81563849,795 Golden Creek Terrace,509950,3,3,3,3,0,1536,+8.32000000000000E+002,San Jose,26,-1.21808085400000E+002,+3.72765804000000E+001
Active,Not Applicable,ML81472630,17684 Raccoon Court,509000,235,1,1,1,0,456,+1.87300000000000E+004,Morgan Hill,61,-1.21612253000000E+002,+3.71584200000000E+001
Active,Not Applicable,ML81550853,1645 E San Antonio Street,508000,21,2,3,1,1,820,+5.35788000000000E+003,San Jose,96,-1.21855358000000E+002,+3.73489140000000E+001
Contingent,Not Applicable,ML81563011,1060 S 3rd Street,508000,3,2,2,2,0,1200,+3.92040000000000E+003,San Jose,10,-1.21876554900000E+002,+3.73216408000000E+001
Pending,Not Applicable,ML81520745,151 Buckingham Drive,505000,113,1,1,1,0,862,+9.45000000000000E+002,Santa Clara,46,-1.21971376000000E+002,+3.73266220000000E+001
Active,Not Applicable,ML81563744,5212 Makati Circle,505000,4,2,2,2,0,1233,+3.00000000000000E-002,San Jose,31,-1.21806331000000E+002,+3.72492870000000E+001
Active,Not Applicable,ML81563958,1700 Civic Center Drive,505000,1,2,2,2,0,1072,,Santa Clara,44,-1.21957686000000E+002,+3.73554520000000E+001
Active,Not Applicable,ML81564110,725 Williamsburg,505000,1,3,3,2,1,1663,+1.77000000000000E+003,Gilroy,31,-1.21575728000000E+002,+3.69985670000000E+001
Contingent,Not Applicable,ML81520460,65 W Humboldt Street,500000,13,2,3,2,0,984,+4.40800000000000E+003,San Jose,93,-1.21877975000000E+002,+3.73179500000000E+001
Pending,Potential Short Sale / Lender Appr Required,ML81534579,2869 Fairfax Court,500000,0,2,3,2,0,1320,+6.19900000000000E+003,San Jose,45,-1.21801950000000E+002,+3.73200170000000E+001
Contingent,Potential Short Sale / Lender Appr Required,ML81547525,945 Cinnabar Street,500000,748,1,1,1,0,1160,+2.94500000000000E+003,San Jose,111,-1.21909420400000E+002,+3.73345521000000E+001
Active,Not Applicable,ML81551071,1425 Mount Diablo Drive,500000,20,2,3,2,0,1000,+5.00069000000000E+003,San Jose,58,-1.21811971000000E+002,+3.73516100000000E+001
Active,Not Applicable,ML81562339,2687 Ophelia Avenue,500000,12,3,4,2,1,1120,+5.05000000000000E+003,San Jose,56,-1.21818508000000E+002,+3.73179019000000E+001
Active,Not Applicable,ML81562639,4707 Canyon River Court,500000,4,2,2,2,0,1104,+2.19978000000000E+003,San Jose,43,-1.21862559000000E+002,+3.72638640000000E+001
Pending,Not Applicable,ML81550706,999 Evelyn Te Terrace,499999,11,1,1,1,0,822,+2.75000000000000E+003,Sunnyvale,40,-1.22007246300000E+002,+3.73705771000000E+001
Pending,Not Applicable,ML81548588,999 W Evelyn Terrace,499988,10,1,1,1,0,822,+2.75000000000000E+003,Sunnyvale,40,-1.22007005000000E+002,+3.73716570000000E+001
Contingent,Not Applicable,ML81499475,20 S 2nd Street,499950,155,2,1,1,1,810,,San Jose,8,-1.21888838800000E+002,+3.73361399000000E+001
Active,Not Applicable,ML81546906,10190 Endfield Way,499950,55,1,2,1,0,840,+4.79200000000000E+003,San Jose,63,-1.21823070000000E+002,+3.73570319000000E+001
Contingent,Not Applicable,ML81549789,776 Maria Way,499950,19,2,3,2,0,1364,+6.97000000000000E+003,Gilroy,51,-1.21588135000000E+002,+3.70217270000000E+001
Pending,Not Applicable,ML81549804,3182 Heather Ridge Drive,499950,19,2,2,2,0,1067,+1.06722000000000E+003,San Jose,28,-1.21861046000000E+002,+3.72811630000000E+001
Active,Not Applicable,ML81561356,422 Tortola Way,499950,19,3,2,2,1,1067,+7.95000000000000E+002,San Jose,31,-1.21848258000000E+002,+3.73690860000000E+001
Active,Not Applicable,ML81548233,13390 Kimble Court,499900,43,1,2,1,0,900,+5.40928100000000E+004,San Martin,81,-1.21605541100000E+002,+3.70879592000000E+001
Contingent,Not Applicable,ML81548823,1400 Bowe Avenue,499900,13,1,1,1,0,825,+1.11949000000000E+003,Santa Clara,30,-1.21974744900000E+002,+3.73497134000000E+001
Pending,Not Applicable,ML81546155,1531 Mount Hamilton View Drive,499888,47,1,3,1,0,1198,+8.40000000000000E+003,San Jose,80,-1.21862149000000E+002,+3.73529270000000E+001
Contingent,Not Applicable,ML81549704,3537 Squirecreek Circle,499888,17,3,3,2,1,1415,+1.39828000000000E+003,San Jose,37,-1.21810667000000E+002,+3.73026450000000E+001
Active,Not Applicable,ML81447950,32004 San Antonio Valley Road,499000,388,2,3,2,0,1438,+2.48422700000000E+006,Mount Hamilton,13,-1.21574501900000E+002,+3.73596986000000E+001
Pending,Not Applicable,ML81515373,547 Casatt Way,499000,135,1,2,1,0,780,+2.14500000000000E+003,San Jose,32,-1.21877521000000E+002,+3.72969293000000E+001
Pending,Not Applicable,ML81520681,764 E Saint James Street,499000,60,1,2,1,0,960,+3.22900000000000E+003,San Jose,99,-1.21876989000000E+002,+3.73463640000000E+001
Contingent,Not Applicable,ML81521805,10120 Griffith Street,499000,46,3,5,3,0,1695,+5.53900000000000E+003,San Jose,63,-1.21815681000000E+002,+3.73561030000000E+001
Active,Court Confirmation May Be Req'd,ML81534169,1194 Spiro Drive,499000,96,2,3,2,0,1101,+4.30500000000000E+003,San Jose,36,-1.21857946000000E+002,+3.73412689000000E+001
Pending,Not Applicable,ML81545731,3128 Heather Ridge Drive,499000,33,2,2,2,0,1067,+1.06700000000000E+003,San Jose,26,-1.21861828000000E+002,+3.72815040000000E+001
Contingent,Not Applicable,ML81545740,532 Felix Way,499000,15,1,2,1,0,780,+2.11702000000000E+003,San Jose,32,-1.21877579000000E+002,+3.72971998000000E+001
Pending,Not Applicable,ML81549042,370 N 4th Street,499000,15,2,2,2,0,913,+9.14760000000000E+002,San Jose,21,-1.21891558000000E+002,+3.73437600000000E+001
Pending,Not Applicable,ML81549388,976 E Empire Street,499000,8,1,2,1,0,776,+5.61700000000000E+003,San Jose,92,-1.21877320000000E+002,+3.73538070000000E+001
Pending,Not Applicable,ML81549257,611 W 10th Street,499000,2,2,4,2,0,1267,+7.03930000000000E+003,Gilroy,57,-1.21573146000000E+002,+3.69984290000000E+001
Contingent,Not Applicable,ML81550044,351 S 34th Street,499000,8,1,2,1,0,802,+6.50000000000000E+003,San Jose,75,-1.21852769000000E+002,+3.73443010000000E+001
Active,Not Applicable,ML81550462,16625 Del Monte Avenue,499000,25,1,1,1,0,612,+1.23340000000000E+004,Morgan Hill,65,-1.21651159000000E+002,+3.71195090000000E+001
Pending,Not Applicable,ML81551097,968 Kiely Boulevard,499000,8,2,2,1,1,992,+5.28000000000000E+002,Santa Clara,45,-1.21981137000000E+002,+3.73428250000000E+001
Pending,Not Applicable,ML81561359,3446 Brushcreek Way,499000,13,3,3,2,1,1360,+1.40000000000000E+003,San Jose,37,-1.21810349000000E+002,+3.73042440000000E+001
Pending,Not Applicable,ML81561401,350 E Mission Street,499000,14,2,1,1,1,968,+9.68000000000000E+002,San Jose,15,-1.21894170000000E+002,+3.73546850000000E+001
Active,,ML81561710,1287 Wabash Street,499000,13,2,3,1,1,991,+6.00000000000000E+003,Alviso,67,-1.21972344000000E+002,+3.74273850000000E+001
Active,Not Applicable,ML81563013,1345 Greenwich Court,499000,7,2,1,1,1,970,+7.01320000000000E+002,San Jose,35,-1.21924022800000E+002,+3.72990944000000E+001
Active,Not Applicable,ML81563494,611 N SAN CONRADO TER,499000,5,1,1,1,0,784,+2.25000000000000E+003,Sunnyvale,31,-1.22016449000000E+002,+3.73915940000000E+001
Active,Not Applicable,ML81563906,1551 Foley Avenue,499000,2,2,3,2,0,1040,+5.00000000000000E+003,San Jose,57,-1.21841787000000E+002,+3.73321060000000E+001
Pending,Potential Short Sale / Lender Appr Required,ML81464135,2082 Bel Air Avenue,498888,4,2,3,2,0,1583,+6.10000000000000E+003,San Jose,60,-1.21936660000000E+002,+3.73310890000000E+001
Pending,Not Applicable,ML81550439,120 Saratoga Avenue,498000,14,2,2,2,0,1137,+1.25888000000000E+003,Santa Clara,47,-1.21969695000000E+002,+3.73258970000000E+001
Active,Not Applicable,ML81550646,1483 Tierra Buena Drive,498000,24,2,4,2,0,1292,+1.65528000000000E+003,San Jose,46,-1.21826359000000E+002,+3.73139580000000E+001
Contingent,Not Applicable,ML81562890,419 Colony Cove Drive,498000,6,2,3,1,1,1260,+4.35600000000000E+002,San Jose,32,-1.21841616000000E+002,+3.72559030000000E+001
Contingent,Not Applicable,ML81496670,1257 S 1st Street,495000,632,1,2,1,0,1040,+4.77700000000000E+003,San Jose,93,-1.21875892000000E+002,+3.73178050000000E+001
Pending,Not Applicable,ML81549021,751 Tennyson Drive,495000,8,2,2,2,0,1055,+3.49787000000000E+003,Gilroy,11,-1.21585186000000E+002,+3.70121589000000E+001
Active,Not Applicable,ML81549619,20 S 2nd Street,495000,31,1,1,1,0,887,+8.88620000000000E+002,San Jose,9,-1.21888838800000E+002,+3.73361399000000E+001
Active,Not Applicable,ML81562775,1177 Yarwood Court,495000,8,2,2,2,0,922,+1.96020000000000E+003,San Jose,28,-1.21939680000000E+002,+3.73109230000000E+001
Contingent,Not Applicable,ML81516991,1375 Lick Avenue,493888,139,1,1,1,0,842,+1.39900000000000E+003,San Jose,6,-1.21882650200000E+002,+3.73113180000000E+001
Contingent,Potential Short Sale / Lender Appr Required,ML81533556,3214 Marten Avenue,490000,0,3,4,3,0,1568,+6.05300000000000E+003,San Jose,50,-1.21804320000000E+002,+3.73463870000000E+001
Active,Not Applicable,ML81549620,25 S 3rd Street,490000,31,1,1,1,0,704,+7.05670000000000E+002,San Jose,9,-1.21888376200000E+002,+3.73365052000000E+001
Pending,Not Applicable,ML81550403,2233 S King Road,490000,10,2,4,2,0,1352,+5.66716000000000E+003,San Jose,48,-1.21829015000000E+002,+3.73251030000000E+001
Pending,Not Applicable,ML81548449,25 Birch Lane,489000,8,2,3,2,0,992,+8.10216000000000E+003,San Jose,70,-1.21834671000000E+002,+3.73638959000000E+001
Pending,Not Applicable,ML81549949,4681 Albany Circle,489000,15,1,1,1,0,813,+1.79903000000000E+003,San Jose,34,-1.21985024000000E+002,+3.73215860000000E+001
Contingent,Not Applicable,ML81550802,295 Sumba Court,489000,8,2,3,2,0,1246,+1.25017000000000E+003,San Jose,31,-1.21829879000000E+002,+3.72554390000000E+001
Active,Not Applicable,ML81562466,1149 Bird Avenue,489000,10,2,2,2,0,879,+9.45250000000000E+002,San Jose,35,-1.21895367400000E+002,+3.73097797000000E+001
Pending,Not Applicable,ML81550361,1694 Alder Creek Court,488000,8,2,2,1,1,1230,+1.87308000000000E+003,San Jose,42,-1.21794052000000E+002,+3.73528550000000E+001
Contingent,Not Applicable,ML81562110,3005 Kaiser Drive,488000,12,2,2,1,1,1097,+5.44500000000000E+002,Santa Clara,45,-1.21981712000000E+002,+3.73421940000000E+001
Contingent,Not Applicable,ML81561818,1205 Paddington Way,487000,14,2,3,2,0,1134,+6.54300000000000E+003,San Jose,60,-1.21818279000000E+002,+3.73536580000000E+001
Pending,Not Applicable,ML81550460,3184 Mount Rainier Drive,480888,6,1,2,1,0,825,+5.00069000000000E+003,San Jose,57,-1.21808328000000E+002,+3.73485660000000E+001
Active,Not Applicable,ML81534619,316 Lynn Avenue,480000,91,2,2,1,1,976,+8.16000000000000E+002,Milpitas,45,-1.21878998500000E+002,+3.74421350000000E+001
Pending,Not Applicable,ML81546173,338 SAN PETRA Court,480000,34,1,3,1,0,1050,+1.80000000000000E+003,Milpitas,45,-1.21910037400000E+002,+3.74248570000000E+001
Pending,Not Applicable,ML81550367,509 Ella Drive,480000,11,2,3,2,0,1137,+5.50000000000000E+003,San Jose,54,-1.21806588000000E+002,+3.72703070000000E+001
Active,Not Applicable,ML81561533,3114 La Terrace Circle,479900,18,1,2,1,0,904,,San Jose,31,-1.21867945000000E+002,+3.72423600000000E+001
Pending,Not Applicable,ML81561214,1640 La Terrace Circle,479880,6,2,2,2,0,1138,+4.35600000000000E+002,San Jose,31,-1.21866491000000E+002,+3.72402200000000E+001
Active,Not Applicable,ML81562426,916 Goose Lake Court,479828,12,1,2,1,0,867,+1.21097000000000E+003,San Jose,22,-1.21867056000000E+002,+3.72427990000000E+001
Pending,Not Applicable,ML81549416,8441 Wayland Lane,479000,11,2,3,2,0,1191,+7.10028000000000E+003,Gilroy,58,-1.21584478000000E+002,+3.70192020000000E+001
Contingent,Not Applicable,ML81561526,1070 Cedar Gables,479000,12,2,2,2,0,825,,San Jose,31,-1.21877968000000E+002,+3.72610590000000E+001
Contingent,Not Applicable,ML81546526,408 Don Carlos Court,478888,8,2,3,1,1,1156,+2.08200000000000E+003,San Jose,46,-1.21837454100000E+002,+3.72527600000000E+001
Contingent,Not Applicable,ML81550989,952 Kiely Boulevard,478000,9,2,2,2,0,956,+1.01930000000000E+003,Santa Clara,45,-1.21980161900000E+002,+3.73419039000000E+001
Active,Not Applicable,ML81563071,951 S 12th Street,478000,7,2,2,2,0,1231,+1.23100000000000E+003,San Jose,24,-1.21868421000000E+002,+3.73271810000000E+001
Pending,Not Applicable,ML81534449,410 GAVILAN Court,475888,32,1,3,1,0,1120,+5.66300000000000E+003,Gilroy,44,-1.21571294000000E+002,+3.70262620000000E+001
Active,Not Applicable,ML81548350,88 E San Fernando Street,475000,42,1,0,1,0,683,+4.36000000000000E+002,San Jose,8,-1.21887333400000E+002,+3.73348194000000E+001
Pending,Not Applicable,ML81549889,824 Printempo Place,475000,10,1,1,1,0,776,+1.19790000000000E+003,San Jose,24,-1.21920797400000E+002,+3.74006646000000E+001
Pending,Not Applicable,ML81561339,1045 Fillipelli Drive,475000,16,3,3,2,1,1859,+2.10000000000000E+003,Gilroy,42,-1.21568275100000E+002,+3.70057816000000E+001
Active,Not Applicable,ML81562322,311 N 2nd Street,475000,12,1,2,1,0,903,+2.00812000000000E+003,Campbell,45,-1.21946207000000E+002,+3.72913520000000E+001
Active,Not Applicable,ML81563585,3550 Alden Way,475000,4,2,2,1,1,986,+5.05300000000000E+002,San Jose,53,-1.21961785000000E+002,+3.73220590000000E+001
Active,Not Applicable,ML81563970,1508 Terilyn Avenue,475000,1,1,3,1,0,960,+5.04900000000000E+003,San Jose,57,-1.21842659000000E+002,+3.73326090000000E+001
Active,Not Applicable,ML81563975,5063 Sutter Creek Circle,475000,1,3,2,2,1,1137,+4.35600000000000E+002,San Jose,30,-1.21822311000000E+002,+3.72622710000000E+001
Contingent,Not Applicable,ML81561360,4013 Gold Run Way,474888,9,2,2,2,0,875,,San Jose,43,-1.21840789000000E+002,+3.72744490000000E+001
Pending,REO / Bank Owned Property,ML81521350,1930 Tripoli Avenue,473200,14,2,3,2,0,1238,+5.90500000000000E+003,San Jose,51,-1.21840893000000E+002,+3.73247519000000E+001
Active,Not Applicable,ML81561702,1210 La Terrace Circle,471500,8,1,2,1,0,904,,San Jose,31,-1.21867745000000E+002,+3.72400350000000E+001
Pending,Not Applicable,ML81547113,5384 Pistachio Grove Court,469999,21,2,3,2,0,1220,+1.65528000000000E+003,San Jose,46,-1.21823044300000E+002,+3.72568007000000E+001
Contingent,Not Applicable,ML81549860,6143 Camino Verde Drive,469995,22,2,2,1,1,992,+8.01500000000000E+002,San Jose,36,-1.21801600000000E+002,+3.72353880000000E+001
Pending,Not Applicable,ML81516576,377 W Virginia Street,469000,143,1,3,1,0,952,+3.29900000000000E+003,San Jose,85,-1.21891928000000E+002,+3.73201480000000E+001
Contingent,Not Applicable,ML81561463,745 Williamsburg Way,469000,11,3,3,2,1,1682,+1.87308000000000E+003,Gilroy,31,-1.21576145000000E+002,+3.69984400000000E+001
Active,Not Applicable,ML81562751,835 Bing Drive,469000,8,2,2,2,0,937,+1.00188000000000E+003,Santa Clara,43,-1.21992707400000E+002,+3.73389350000000E+001
Active,Not Applicable,ML81562403,14070 Jerilyn Drive,468000,12,1,3,1,0,1192,+4.57816000000000E+003,San Jose,65,-1.21821710000000E+002,+3.73608840000000E+001
Active,Not Applicable,ML81562996,1057 Delna Manor Lane,468000,7,2,2,2,0,1020,+1.02000000000000E+003,San Jose,41,-1.21933387000000E+002,+3.73069840000000E+001
Active,Not Applicable,ML81533370,7761 Isabella Way,465000,71,2,2,2,0,1110,+1.11000000000000E+003,Gilroy,11,-1.21601775000000E+002,+3.70106330000000E+001
Pending,Not Applicable,ML81549024,1576 Midfield Avenue,465000,8,1,3,1,0,960,+5.00069000000000E+003,San Jose,57,-1.21842337000000E+002,+3.73310660000000E+001
Pending,Not Applicable,ML81561643,2313 Samaritan Drive,464900,2,1,2,1,0,903,+2.57875000000000E+003,San Jose,43,-1.21941868000000E+002,+3.72508539000000E+001
Pending,Not Applicable,ML81562257,3322 Mount Logan Drive,464888,5,1,2,1,0,825,+5.00069000000000E+003,San Jose,56,-1.21806855000000E+002,+3.73536730000000E+001
Pending,New Subdivision,ML81518737,38 Caspian Way,464115,11,3,4,2,1,2071,+3.70700000000000E+003,Gilroy,0,-1.21564488900000E+002,+3.69900368000000E+001
Pending,Potential Short Sale / Lender Appr Required,ML81534392,3771 Honolulu Drive,460000,1,2,3,2,0,1457,+6.91100000000000E+003,San Jose,35,-1.21823552000000E+002,+3.72876300000000E+001
Pending,REO / Bank Owned Property,ML81545516,150 Liman Avenue,460000,836,1,3,1,0,1216,+8.21500000000000E+003,Gilroy,70,-1.21580312000000E+002,+3.70259080000000E+001
Contingent,Not Applicable,ML81549937,5388 Palm Grove Court,459990,32,2,3,1,1,1156,+8.79910000000000E+002,San Jose,46,-1.21821590000000E+002,+3.72568891000000E+001
Pending,Potential Short Sale / Lender Appr Required,ML81472905,4062 San Ramon Way,459950,22,1,3,1,0,900,+5.06200000000000E+003,San Jose,56,-1.21826809000000E+002,+3.72814980000000E+001
Contingent,Not Applicable,ML81550504,1215 Bird Avenue,459900,16,1,2,1,0,749,+1.68142000000000E+003,San Jose,37,-1.21894210900000E+002,+3.73093604000000E+001
Active,Not Applicable,ML81550662,8100 Forest Street,459000,24,2,4,2,0,1368,+5.27512000000000E+003,Gilroy,36,-1.21569330000000E+002,+3.70171360000000E+001
Contingent,Not Applicable,ML81550806,516 Martha Street,459000,12,2,2,2,0,854,+8.54000000000000E+002,San Jose,16,-1.21868811200000E+002,+3.73275678000000E+001
Pending,Not Applicable,ML81549822,801 S Winchester Boulevard,458800,16,1,1,1,0,692,+8.92000000000000E+002,San Jose,11,-1.21951166600000E+002,+3.73127053000000E+001
Pending,Not Applicable,ML81546839,34 Silcreek Drive,455000,8,2,3,2,0,1441,+3.07969000000000E+003,San Jose,34,-1.21852256000000E+002,+3.73555280000000E+001
Pending,Potential Short Sale / Lender Appr Required,ML81515060,961 S 10th Street,450000,25,1,3,1,0,1044,+5.97600000000000E+003,San Jose,114,-1.21870596000000E+002,+3.73260750000000E+001
Active,Not Applicable,ML81533393,386 CURETON PL,450000,104,1,2,1,0,840,+7.40500000000000E+003,San Jose,68,-1.21815167000000E+002,+3.73663570000000E+001
Pending,Potential Short Sale / Lender Appr Required,ML81535020,9298 Calle Del Rey,450000,0,2,3,2,0,1606,+6.56449000000000E+003,Gilroy,29,-1.21602886000000E+002,+3.70275010000000E+001
Pending,Court Confirmation May Be Req'd,ML81548077,176 N 34th Street,450000,8,1,2,1,0,840,+1.38090000000000E+004,San Jose,91,-1.21859848000000E+002,+3.73554910000000E+001
Active,Not Applicable,ML81548131,13230 Depot Street,450000,29,1,1,1,0,672,+8.55083000000000E+003,San Martin,74,-1.21608351000000E+002,+3.70842500000000E+001
Pending,Not Applicable,ML81549183,3465 Youngs Circle,450000,22,1,2,1,0,814,+3.71131000000000E+003,San Jose,42,-1.21830105000000E+002,+3.73845550000000E+001
Contingent,Not Applicable,ML81549434,14225 Lora Drive,450000,1,1,2,1,0,996,+2.24334000000000E+003,Los Gatos,53,-1.21976742000000E+002,+3.72619169000000E+001
Active,Not Applicable,ML81549578,1471 Ford Avenue,450000,28,1,2,1,0,1032,+5.20106000000000E+003,San Jose,116,-1.21873767000000E+002,+3.73142890000000E+001
Active,Not Applicable,ML81549618,25 S 3rd Street,450000,31,1,0,1,0,800,+8.00000000000000E+002,San Jose,9,-1.21888376200000E+002,+3.73365052000000E+001
Contingent,Not Applicable,ML81550282,350 E 8th Street,450000,4,1,3,1,0,1251,+8.52000000000000E+003,Gilroy,55,-1.21562934000000E+002,+3.70044340000000E+001
Pending,Not Applicable,ML81563873,2712 Dublin Drive,450000,1,2,4,2,0,1600,+5.32000000000000E+003,San Jose,61,-1.21823279000000E+002,+3.73466230000000E+001
Active,Not Applicable,ML81563153,5518 Sean Circle,449950,6,2,3,2,0,1245,+3.59806000000000E+003,San Jose,37,-1.21829633000000E+002,+3.72539790000000E+001
Pending,Potential Short Sale / Lender Appr Required,ML81547866,1644 Troon Drive,449888,4,3,3,2,1,1491,+2.78784000000000E+003,San Jose,18,-1.21852408000000E+002,+3.73465900000000E+001
Active,Not Applicable,ML81563354,1390 Saddle Rack Street,449888,6,1,1,1,0,917,+9.19120000000000E+002,San Jose,12,-1.21912815400000E+002,+3.73197687000000E+001
Pending,Potential Short Sale / Lender Appr Required,ML81519399,871 Welburn Avenue,449000,3,2,3,2,0,1393,+6.97000000000000E+003,Gilroy,30,-1.21589992000000E+002,+3.70178290000000E+001
Pending,Not Applicable,ML81546813,3299 Mount Vista Drive,449000,17,1,2,1,0,825,+5.00069000000000E+003,San Jose,57,-1.21808839000000E+002,+3.73547640000000E+001
Contingent,Not Applicable,ML81549088,2591 Easton Way,449000,20,2,3,2,0,1103,+1.19790000000000E+003,San Jose,35,-1.21849314000000E+002,+3.73747460000000E+001
Pending,Not Applicable,ML81547252,1307 Scossa Avenue,448888,16,1,2,1,0,810,+7.07850000000000E+003,San Jose,46,-1.21886607000000E+002,+3.72575640000000E+001
Pending,Not Applicable,ML81549650,567 Shadow Dance Drive,440000,0,2,2,2,0,871,+1.08100000000000E+003,San Jose,29,-1.21881202000000E+002,+3.73090950000000E+001
Pending,Not Applicable,ML81550440,569 Shadow Dance Drive,439999,9,2,2,2,0,871,+1.08029000000000E+003,San Jose,29,-1.21881119000000E+002,+3.73090959000000E+001
Pending,Not Applicable,ML81549854,3319 Cannongate Court,439888,7,1,3,1,0,991,+2.23898000000000E+003,San Jose,44,-1.21802535000000E+002,+3.73088270000000E+001
Pending,Potential Short Sale / Lender Appr Required,ML81484272,1285 Mastic Street,439000,5,1,2,1,0,918,+5.14400000000000E+003,San Jose,93,-1.21877720000000E+002,+3.73161130000000E+001
Pending,Not Applicable,ML81547260,5223 Cribari Dale,439000,7,2,2,2,0,1223,+1.66399000000000E+003,San Jose,48,-1.21754516000000E+002,+3.72958460000000E+001
Active,Not Applicable,ML81549087,6901 Rodling Drive,439000,26,2,2,2,0,850,+4.35600000000000E+002,San Jose,24,-1.21765751900000E+002,+3.72383592000000E+001
Active,Not Applicable,ML81550545,607 Valley Forge Way,439000,25,1,2,1,0,840,+1.75000000000000E+003,San Jose,52,-1.21961029000000E+002,+3.72977300000000E+001
Active,Not Applicable,ML81562072,4691 Albany Circle,439000,13,1,1,1,0,813,+1.79903000000000E+003,San Jose,34,-1.21986766800000E+002,+3.73225707000000E+001
